,date,title,contents,label,sentiment
80,2020-05-18,"‘코로나19 시대’ 변화하는 유통·식품 기업들, 생산·유통·재활용…거센 ‘...",신세계백화점은 본점 식품관 한우를 100% 무항생제 상품으로 교체한 데 이어 올해 안에 친환경·동물복지 인증 상품 비중을 기존 35%에서 60% 이상으로 확대한다. 식품업계에도 친환경 바람이 불고 있다. 농심은 생수...,1,1.0
200,2020-05-19,"""장애인 고용 안정 캠페인 함께 실천해요""","이날 캠페인에 참여한 ㈜밝은누리는 LG생활건강이 장애인 일자리 창출을 위해 설립한 자회사로, 장애인 표준사업장이다. 카페·편의점·제품포장업무 등 총 65명의 장애인근로자를 고용하고 있다. 김기섭 대표는 ""장애인...",2,1.0
82,2020-05-20,신세계백화점 김해점 장학기금 기탁,신세계백화점 김해점이 20일 장학기금 3000만 원을 김해시인재육성장학재단에 기부했다 신세계백화점 김해점은 2018년부터 매년 3000만 원씩 기탁해 이번까지 누적기탁금이 9000만 원에 이른다. 이와 별도로 신세계는...,2,1.0
82,2020-05-20,신세계백화점 김해점 장학기금 기탁,신세계백화점 김해점이 20일 장학기금 3000만 원을 김해시인재육성장학재단에 기부했다 신세계백화점 김해점은 2018년부터 매년 3000만 원씩 기탁해 이번까지 누적기탁금이 9000만 원에 이른다. 이와 별도로 신세계는...,2,1.0
151,2020-05-21,"[코로나19 '극복'] 홈쇼핑 업계, 농수산물 소비 촉진 앞장","6개사는 현대홈쇼핑, CJ ENM 오쇼핑, GS홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑이다. 홈쇼핑 업체별로 3~31회 방송을 편성했으며, 사별로 오는 10월까지 관련 방송을 추가 편성한다는 계획이다. 21일 기준으로 현재까지...",2,1.0
150,2020-05-21,"TV홈쇼핑 6개사, 판로 막힌 지역 농수산물 판매","한국TV홈쇼핑협회(회장 조순용) 6개 회원사(GS홈쇼핑, CJ오쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑)는 코로나19로 어려움을 겪고 있는 지역 농수산물의 판로확대를 위해 5~6월 총 54회의 판매방송을 한다고 21일...",2,1.0
153,2020-05-21,"홈쇼핑 업계, 판로 막힌 지역 농수산물 소비촉진 나선다","[사진=홈앤쇼핑] 2020.05.21 nrd8120@newspim.com 참여 업체는 GS홈쇼핑, CJ오쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑 등 6개사다. 홈쇼핑사별로 적게는 3회, 많게는 31회 방송을 진행하며 각사별로는 오는 10월까지...",2,1.0
152,2020-05-21,"TV홈쇼핑 6개사, 코로나19로 판로 막힌 지역농가 돕는다…""54회 판매 방송""","이투데이=박미선 기자 | 한국TV홈쇼핑협회 6개 회원사인 GS샵, CJ오쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑이 지역 농수산물의 판로 확대를 돕는다. 6개 회원사는 코로나19로 어려움을 겪는 지역 농수산물의...",2,1.0
151,2020-05-21,"[코로나19 '극복'] 홈쇼핑 업계, 농수산물 소비 촉진 앞장","6개사는 현대홈쇼핑, CJ ENM 오쇼핑, GS홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑이다. 홈쇼핑 업체별로 3~31회 방송을 편성했으며, 사별로 오는 10월까지 관련 방송을 추가 편성한다는 계획이다. 21일 기준으로 현재까지...",2,1.0
150,2020-05-21,"TV홈쇼핑 6개사, 판로 막힌 지역 농수산물 판매","한국TV홈쇼핑협회(회장 조순용) 6개 회원사(GS홈쇼핑, CJ오쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑)는 코로나19로 어려움을 겪고 있는 지역 농수산물의 판로확대를 위해 5~6월 총 54회의 판매방송을 한다고 21일...",2,1.0
153,2020-05-21,"홈쇼핑 업계, 판로 막힌 지역 농수산물 소비촉진 나선다","[사진=홈앤쇼핑] 2020.05.21 nrd8120@newspim.com 참여 업체는 GS홈쇼핑, CJ오쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑 등 6개사다. 홈쇼핑사별로 적게는 3회, 많게는 31회 방송을 진행하며 각사별로는 오는 10월까지...",2,1.0
149,2020-05-21,"홈쇼핑업계, 코로나19 대응 판매방송 진행…농수산물 소비 촉진 나서","참여 업체는 GS CJ 현대 롯데 NS홈쇼핑 홈앤쇼핑으로 이들은 지역 농수산물 판매 방송을 각사 당 3~31회 편성ㆍ방송한다. 사별로 10월까지 추가 편성을 위해 20여 업체와 협의 중이다. 방송 대상은 충남과 경남, 전남 등...",2,1.0
152,2020-05-21,"TV홈쇼핑 6개사, 코로나19로 판로 막힌 지역농가 돕는다…""54회 판매 방송""","이투데이=박미선 기자 | 한국TV홈쇼핑협회 6개 회원사인 GS샵, CJ오쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑이 지역 농수산물의 판로 확대를 돕는다. 6개 회원사는 코로나19로 어려움을 겪는 지역 농수산물의...",2,1.0
147,2020-05-21,"TV홈쇼핑 6사, 코로나19 피해 농수산물 특집 방송 진행","GS홈쇼핑, CJ오쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑 등이 참여한다. 홈쇼핑사별로 3~31회 방송이 나가고, 이날까지 총 15회 방송을 진행했다. 앞으로 10월까지 추가 편성할 계획이며 현재 20여개의 업체와 협의...",2,1.0
146,2020-05-21,"TV홈쇼핑 6개사, 지역 농수산물 소비촉진위한 특별방송 실시","한국TV홈쇼핑협회는 6개 회원사(GS홈쇼핑, CJ오쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑)가 신종 코로나바이러스 감염증(코로나19)로 어려움을 겪고 있는 지역 농수산물의 판로확대를 위해 5~6월 총 54회의...",2,1.0
146,2020-05-21,"TV홈쇼핑 6개사, 지역 농수산물 소비촉진위한 특별방송 실시","한국TV홈쇼핑협회는 6개 회원사(GS홈쇼핑, CJ오쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑)가 신종 코로나바이러스 감염증(코로나19)로 어려움을 겪고 있는 지역 농수산물의 판로확대를 위해 5~6월 총 54회의...",2,1.0
149,2020-05-21,"홈쇼핑업계, 코로나19 대응 판매방송 진행…농수산물 소비 촉진 나서","참여 업체는 GS CJ 현대 롯데 NS홈쇼핑 홈앤쇼핑으로 이들은 지역 농수산물 판매 방송을 각사 당 3~31회 편성ㆍ방송한다. 사별로 10월까지 추가 편성을 위해 20여 업체와 협의 중이다. 방송 대상은 충남과 경남, 전남 등...",2,1.0
148,2020-05-21,"“코로나에 어려운 농가 돕자” TV홈쇼핑업계, 농수산물 특별 판매","이번 판매 방송은 GS홈쇼핑과 CJ오쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑 등 6개사가 3~31회 방송에 나선다. 현재 총 15회까지 방송이 진행됐고, 오는 10월까지 추가 편성을 위해 20여업체와 협의 중이다. 협회에...",2,1.0
148,2020-05-21,"“코로나에 어려운 농가 돕자” TV홈쇼핑업계, 농수산물 특별 판매","이번 판매 방송은 GS홈쇼핑과 CJ오쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑 등 6개사가 3~31회 방송에 나선다. 현재 총 15회까지 방송이 진행됐고, 오는 10월까지 추가 편성을 위해 20여업체와 협의 중이다. 협회에...",2,1.0
147,2020-05-21,"TV홈쇼핑 6사, 코로나19 피해 농수산물 특집 방송 진행","GS홈쇼핑, CJ오쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑 등이 참여한다. 홈쇼핑사별로 3~31회 방송이 나가고, 이날까지 총 15회 방송을 진행했다. 앞으로 10월까지 추가 편성할 계획이며 현재 20여개의 업체와 협의...",2,1.0
204,2020-05-22,"수원시 '온라인으로 취업특강 듣고,모의 면접도 하고'","온라인 모의 면접에는 나이키, J&amp;J, LG생활건강,?아마존, IBM, VMWARE, GE, SK하이닉스 등 국내·글로벌 기업에서 근무하는 현직자?10명이 면접관으로 나섰다. ▲영업&amp;마케팅?▲IT(정보통신)?▲HR(인사관리)&amp;경영 지원 등 세...",2,1.0
201,2020-05-22,"과천시, (사)희망을 나누는 사람들로부터 '사랑의 희망박스' 100개 전달받아",과천시가 전달받은 사랑의 희망박스는 코로나19 극복을 위해 ㈜LG생활건강에서 후원한 것으로 총 1천만원 상당의 물품이다. 과천시는 전달받은 물품을 관내 취약계층 가정 100곳에 전달할 계획이다. 이재영...,2,1.0
202,2020-05-22,"수원시, 취업 준비 청년 대상 '온라인 취업 멘토링' 실시","온라인 면접에는 나이키, J&amp;J, LG생활건강, 아마존, IBM, VMWARE 등 국내·글로벌 기업에서 근무하는 현직자 10명이 면접관으로 나섰다. 모의 면접은 영업&amp;마케팅, IT, HR&amp;경영 지원 등 세 분야로 나눠서 진행했다. 염태영...",2,1.0
203,2020-05-22,"코카-콜라음료(주)와 희망을나누는사람들, 육군 5사단 유해발굴작전 장병 위문",LG생활건강의 자회사인 '코카-콜라음료(주)'와 '(사)희망을나누는사람들'이 지난 20일 육군 5사단 화살머리고지 유해발굴작전 참여 장병들을 위문하며 음료 15만여개를 전달했다. 육군 5사단은 완벽한 군사대비태세를...,2,1.0
84,2020-05-25,"지역 유통가, 상생 마케팅 '봇물'","광주신세계백화점 1층에서 오는 28일까지 계속되는 '전남 명품 농수특산물 상생장터'입니다. 앞서 지난달 열린 상생장터에서 닷새 만에 1억 8천6백만 원의 매출을 올릴 정도로 소비자들의 호응도 좋습니다. 특히, 신세계...",2,1.0
155,2020-05-25,"""실시간 방송처럼 교묘히 편집""…방심위, 홈앤쇼핑에 관계자징계","방송통신심의위원회 건강기능식품을 프리바이오틱스를 판매하면서 잘못된 논문을 인용한 GS홈쇼핑, 현대홈쇼핑, NS홈쇼핑은 법정제재 주의를 받았다. 이들은 유산균 증식을 연구한 인용 논문에서 유산균 1마리가 24시간...",2,0.0
84,2020-05-25,"지역 유통가, 상생 마케팅 '봇물'","광주신세계백화점 1층에서 오는 28일까지 계속되는 '전남 명품 농수특산물 상생장터'입니다. 앞서 지난달 열린 상생장터에서 닷새 만에 1억 8천6백만 원의 매출을 올릴 정도로 소비자들의 호응도 좋습니다. 특히, 신세계...",2,1.0
154,2020-05-25,"현대·GS홈쇼핑, 직원 급여는 ‘후진’...등기이사 보수는 ‘급가속’",홈쇼핑업계가 코로나19 사태로 올 1분기 영업이익이 전년 대비 감소한 가운데 현대홈쇼핑과 GS홈쇼핑 등기이사의 평균보수는 지난해 1분기 보다 90% 이상 급상승한 것으로 드러났다. 반면 직원 평균 급여는...,3,0.0
83,2020-05-25,"이마트, 고창 '못난이 왕고구마' 할인 판매.…코로나 피해 농가 지원","이밖에 신세계TV쇼핑은 65톤을 매입 못난이 고구마와 일반고구마를 한데 묶은 상품 1만세트를 선보여 방송시작 40분만에 완판했으며, 긴급 추가물량 3천세트를 추가 공수하기도 했다. 신세계 푸드도 3톤을 매입 '고구마...",2,1.0
154,2020-05-25,"현대·GS홈쇼핑, 직원 급여는 ‘후진’...등기이사 보수는 ‘급가속’",홈쇼핑업계가 코로나19 사태로 올 1분기 영업이익이 전년 대비 감소한 가운데 현대홈쇼핑과 GS홈쇼핑 등기이사의 평균보수는 지난해 1분기 보다 90% 이상 급상승한 것으로 드러났다. 반면 직원 평균 급여는...,3,0.0
83,2020-05-25,"이마트, 고창 '못난이 왕고구마' 할인 판매.…코로나 피해 농가 지원","이밖에 신세계TV쇼핑은 65톤을 매입 못난이 고구마와 일반고구마를 한데 묶은 상품 1만세트를 선보여 방송시작 40분만에 완판했으며, 긴급 추가물량 3천세트를 추가 공수하기도 했다. 신세계 푸드도 3톤을 매입 '고구마...",2,1.0
155,2020-05-25,"""실시간 방송처럼 교묘히 편집""…방심위, 홈앤쇼핑에 관계자징계","방송통신심의위원회 건강기능식품을 프리바이오틱스를 판매하면서 잘못된 논문을 인용한 GS홈쇼핑, 현대홈쇼핑, NS홈쇼핑은 법정제재 주의를 받았다. 이들은 유산균 증식을 연구한 인용 논문에서 유산균 1마리가 24시간...",2,0.0
158,2020-05-26,"강동구 '아이스팩' 재활용 수거, 혁신행정 우수사례 선정","이렇게 시작된 사업은 지난해 2월 시범운영을 거쳐 3월 현대홈쇼핑, 시민단체인 환경오너시민모임과 함께 전국 최초로 '아이스팩 재활용 수거를 위한 민·관·기업 3자 업무협약'을 체결하면서 본격화됐다. ▲ 강동구청...",1,1.0
86,2020-05-26,광주신세계-전남도 농수축산물 판매 협약,"광주신세계는 전남도와 함께 지난 25일 백화점 1층에서 코로나19로 판매에 어려움이 있는 농어가와 중소업체의 전남 농수축산물 판로확대를 위한 업무협약을 체결했다. 이날 김영록 전남도지사, 유신열 신세계 영업본부장...",2,1.0
85,2020-05-26,"어려울수록 함께, 지역사회 활력소","앞으로도 이같은 행사를 계속 추진해나갈 생각입니다""} 신세계백화점도 지역중소기업 판로를 지원하는 특별전을 통해 상생에 동참하고 있습니다. 같이 갑시다. 어려울때 더욱 빛이 나는 상생의 노력이 지친 지역민의...",2,1.0
205,2020-05-26,노인맞춤돌봄광역지원기관， 돌봄 수행기관 후원,경남도노인맞춤돌봄서비스광역지원기관(기관장 이은하)은 LG생활건강(대표 차석용)의 생활용품을 지원 받아 지난 22일 창원 마산실내체육관 앞에서 경남도 노인맞춤돌봄서비스 54개 수행기관을 대상으로 드라이브스루...,2,1.0
158,2020-05-26,"강동구 '아이스팩' 재활용 수거, 혁신행정 우수사례 선정","이렇게 시작된 사업은 지난해 2월 시범운영을 거쳐 3월 현대홈쇼핑, 시민단체인 환경오너시민모임과 함께 전국 최초로 '아이스팩 재활용 수거를 위한 민·관·기업 3자 업무협약'을 체결하면서 본격화됐다. ▲ 강동구청...",1,1.0
156,2020-05-26,특정업체 금융상품 광고한 케이블채널 '관계자 징계',"SHOP, 현대홈쇼핑, NS홈쇼핑)에 대해서는 각각 '주의'를 의결했다. 이밖에도 검찰출석을 앞둔 임동호 전 더불어민주당 최고위원과 청와대의 통화 여부에 대해 진행자가 해당 내용을 단정적으로 언급하며, 통화 배경과...",2,0.0
157,2020-05-26,강동구 아이스팩 재활용 수거 혁신행정 우수사례 선정,"이렇게 시작된 사업은 지난해 2월 시범운영을 거쳐 3월 현대홈쇼핑, 시민단체인 환경오너시민모임과 함께 전국 최초로 '아이스팩 재활용 수거를 위한 민ㆍ관ㆍ기업 3자 업무협약'을 체결하면서 본격화됐다. 구는 전용...",1,1.0
156,2020-05-26,특정업체 금융상품 광고한 케이블채널 '관계자 징계',"SHOP, 현대홈쇼핑, NS홈쇼핑)에 대해서는 각각 '주의'를 의결했다. 이밖에도 검찰출석을 앞둔 임동호 전 더불어민주당 최고위원과 청와대의 통화 여부에 대해 진행자가 해당 내용을 단정적으로 언급하며, 통화 배경과...",2,0.0
157,2020-05-26,강동구 아이스팩 재활용 수거 혁신행정 우수사례 선정,"이렇게 시작된 사업은 지난해 2월 시범운영을 거쳐 3월 현대홈쇼핑, 시민단체인 환경오너시민모임과 함께 전국 최초로 '아이스팩 재활용 수거를 위한 민ㆍ관ㆍ기업 3자 업무협약'을 체결하면서 본격화됐다. 구는 전용...",1,1.0
85,2020-05-26,"어려울수록 함께, 지역사회 활력소","앞으로도 이같은 행사를 계속 추진해나갈 생각입니다""} 신세계백화점도 지역중소기업 판로를 지원하는 특별전을 통해 상생에 동참하고 있습니다. 같이 갑시다. 어려울때 더욱 빛이 나는 상생의 노력이 지친 지역민의...",2,1.0
86,2020-05-26,광주신세계-전남도 농수축산물 판매 협약,"광주신세계는 전남도와 함께 지난 25일 백화점 1층에서 코로나19로 판매에 어려움이 있는 농어가와 중소업체의 전남 농수축산물 판로확대를 위한 업무협약을 체결했다. 이날 김영록 전남도지사, 유신열 신세계 영업본부장...",2,1.0
159,2020-05-27,"방심위, 홈앤쇼핑 '관계자 징계' 처분…""실시간 방송으로 착각케 해""","아울러?건강기능식품?프리바이오틱스를 판매하면서 잘못된 논문을 인용한 GS홈쇼핑, 현대홈쇼핑, NS홈쇼핑은 법정제재 '주의'를 내렸다. 이들 방송은 관련 연구 논문을 사실과 다르게 인용하고, 실험에 사용된 원료와...",2,0.0
159,2020-05-27,"방심위, 홈앤쇼핑 '관계자 징계' 처분…""실시간 방송으로 착각케 해""","아울러?건강기능식품?프리바이오틱스를 판매하면서 잘못된 논문을 인용한 GS홈쇼핑, 현대홈쇼핑, NS홈쇼핑은 법정제재 '주의'를 내렸다. 이들 방송은 관련 연구 논문을 사실과 다르게 인용하고, 실험에 사용된 원료와...",2,0.0
87,2020-05-27,"신세계건설, 대구시 주거 취약계층 위한 '사랑의 집수리' 지원",신세계건설은 대구시가 시행하고 있는 주거 취약계층을 위한 '사랑의 집수리' 사업에 참여한다고 27일 밝혔다. 앞서 신세계건설은 전날 대구시청에서 진행된 '사랑의 집수리' 사업 행사에 참여해 3000만원의 성금을...,2,1.0
87,2020-05-27,"신세계건설, 대구시 주거 취약계층 위한 '사랑의 집수리' 지원",신세계건설은 대구시가 시행하고 있는 주거 취약계층을 위한 '사랑의 집수리' 사업에 참여한다고 27일 밝혔다. 앞서 신세계건설은 전날 대구시청에서 진행된 '사랑의 집수리' 사업 행사에 참여해 3000만원의 성금을...,2,1.0
88,2020-05-28,"전남 특산물 직거래장터, 올 수도권 첫 개장","이와 함께 전남도는 오는 6월 4일 경기 고양시 킨텍스에서 대한민국 명품 특산물 페스티벌을, 오는 6월 19일부터 25일까지 신세계백화점 대구점에서 영호남 상생장터를 개최한다. 이어 오는 6월말 신세계백화점 강남점에서...",2,1.0
88,2020-05-28,"전남 특산물 직거래장터, 올 수도권 첫 개장","이와 함께 전남도는 오는 6월 4일 경기 고양시 킨텍스에서 대한민국 명품 특산물 페스티벌을, 오는 6월 19일부터 25일까지 신세계백화점 대구점에서 영호남 상생장터를 개최한다. 이어 오는 6월말 신세계백화점 강남점에서...",2,1.0
166,2020-05-28,"CJ그룹, 현대홈쇼핑, 한샘 등 대기업채용 진행 ?'코로나 극복을 같이 하기 위...","CJ그룹, 현대홈쇼핑 한샘 등이 신입사원 채용을 진행 중이다. 잡코리아가 28일 주요 대기업채용 공고를 정리해 발표했다. 잡코리아에 따르면 CJ그룹 주요 계열사에서 2020년 상반기 신입사원 채용을 진행 중이다....",3,1.0
165,2020-05-28,"현대백화점그룹 6개 계열사, 'UN 친환경 인증' 획득",현대백화점그룹은 현대백화점·현대홈쇼핑·현대그린푸드·현대리바트·한섬·에버다임 등 계열사 6곳이 유엔의 글로벌 친환경 가이드라인인 'GRP'(Guidelines for Reducing Plastic waste)를 획득했습니다. GRP 인증은 유엔...,1,1.0
160,2020-05-28,"현대百그룹, 유엔으로부터 친환경 노력 인정 받아",사진=현대홈쇼핑 현대백화점그룹의 친환경 노력이 국내뿐 아니라 해외에서도 '모범 사례'로 인정받고 있다. 지난해 현대홈쇼핑이 '아이스팩 재활용 캠페인'을 통해 유통업계 최초로 대통령 표창을 받은 데 이어...,1,1.0
89,2020-05-28,"광주신세계, 열화상 카메라 추가",코로나19 확산 방지를 위해 광주신세계가 유동 고객이 많은 백화점 후문과 버스터미널 방향 입구 2곳에 이어 본관 9층 아카데미 입구에도 열화상 카메라를 추가로 설치했다. &lt;광주신세계 제공&gt;,2,0.0
160,2020-05-28,"현대百그룹, 유엔으로부터 친환경 노력 인정 받아",사진=현대홈쇼핑 현대백화점그룹의 친환경 노력이 국내뿐 아니라 해외에서도 '모범 사례'로 인정받고 있다. 지난해 현대홈쇼핑이 '아이스팩 재활용 캠페인'을 통해 유통업계 최초로 대통령 표창을 받은 데 이어...,1,1.0
161,2020-05-28,KT·SK하이닉스·현대백화점·CJ대한통운 등 UN인증 '플라스틱 폐기물 저감 우...,"우수등급(AA)을 받은 기업으로는 현대홈쇼핑, 현대리바트, 한섬, 에버다임, CJ대한통운 등이 있다. 현대홈쇼핑은 조립만으로 밀봉이 가능한 친환경 배송 박스(핑거박스)를 도입해 접착제 사용을 줄이고 있다....",1,1.0
164,2020-05-28,"현대百그룹, 6개 계열사 ‘글로벌 친환경 가이드라인(GRP)’ 획득","지난해 현대홈쇼핑이 ‘아이스팩 재활용 캠페인’을 통해 유통업계 최초로 대통령 표창을 받은 데 이어, 이번에는 그룹 내 6개 계열사의 친환경 활동이 유엔(UN)으로부터 우수 모델로 선정된 것이다....",1,1.0
163,2020-05-28,"CJ대한통운, UN 국제 친환경 기준 ‘GRP’ 인증 우수등급 획득","국내 기업 중에는 CJ올리브영, 현대홈쇼핑, 한섬 등이 CJ대한통운과 같은 우수등급(AA)을 획득했으며, 외국계 기업으로는 페덱스, 애플, IBM 등이 우수등급(AA)을 받았다. 플라스틱 저감, 해양생태계 보호...",1,1.0
164,2020-05-28,"현대百그룹, 6개 계열사 ‘글로벌 친환경 가이드라인(GRP)’ 획득","지난해 현대홈쇼핑이 ‘아이스팩 재활용 캠페인’을 통해 유통업계 최초로 대통령 표창을 받은 데 이어, 이번에는 그룹 내 6개 계열사의 친환경 활동이 유엔(UN)으로부터 우수 모델로 선정된 것이다....",1,1.0
165,2020-05-28,"현대백화점그룹 6개 계열사, 'UN 친환경 인증' 획득",현대백화점그룹은 현대백화점·현대홈쇼핑·현대그린푸드·현대리바트·한섬·에버다임 등 계열사 6곳이 유엔의 글로벌 친환경 가이드라인인 'GRP'(Guidelines for Reducing Plastic waste)를 획득했습니다. GRP 인증은 유엔...,1,1.0
166,2020-05-28,"CJ그룹, 현대홈쇼핑, 한샘 등 대기업채용 진행 ?'코로나 극복을 같이 하기 위...","CJ그룹, 현대홈쇼핑 한샘 등이 신입사원 채용을 진행 중이다. 잡코리아가 28일 주요 대기업채용 공고를 정리해 발표했다. 잡코리아에 따르면 CJ그룹 주요 계열사에서 2020년 상반기 신입사원 채용을 진행 중이다....",3,1.0
161,2020-05-28,KT·SK하이닉스·현대백화점·CJ대한통운 등 UN인증 '플라스틱 폐기물 저감 우...,"우수등급(AA)을 받은 기업으로는 현대홈쇼핑, 현대리바트, 한섬, 에버다임, CJ대한통운 등이 있다. 현대홈쇼핑은 조립만으로 밀봉이 가능한 친환경 배송 박스(핑거박스)를 도입해 접착제 사용을 줄이고 있다....",1,1.0
162,2020-05-28,"현대백화점 계열사 6곳, 유엔의 친환경 우수기업 인증받아",사진은 현대홈쇼핑 직원이 고객과 함께 '아이스팩 재활용 캠페인'에 참여하고 있는 모습. &lt;현대백화점&gt; 현대백화점그룹 6개 계열사가 유엔(UN)으로부터 환경보호에 기여한 점을 인정받았다. 현대백화점그룹은...,1,1.0
89,2020-05-28,"광주신세계, 열화상 카메라 추가",코로나19 확산 방지를 위해 광주신세계가 유동 고객이 많은 백화점 후문과 버스터미널 방향 입구 2곳에 이어 본관 9층 아카데미 입구에도 열화상 카메라를 추가로 설치했다. &lt;광주신세계 제공&gt;,2,0.0
162,2020-05-28,"현대백화점 계열사 6곳, 유엔의 친환경 우수기업 인증받아",사진은 현대홈쇼핑 직원이 고객과 함께 '아이스팩 재활용 캠페인'에 참여하고 있는 모습. &lt;현대백화점&gt; 현대백화점그룹 6개 계열사가 유엔(UN)으로부터 환경보호에 기여한 점을 인정받았다. 현대백화점그룹은...,1,1.0
163,2020-05-28,"CJ대한통운, UN 국제 친환경 기준 ‘GRP’ 인증 우수등급 획득","국내 기업 중에는 CJ올리브영, 현대홈쇼핑, 한섬 등이 CJ대한통운과 같은 우수등급(AA)을 획득했으며, 외국계 기업으로는 페덱스, 애플, IBM 등이 우수등급(AA)을 받았다. 플라스틱 저감, 해양생태계 보호...",1,1.0
90,2020-05-29,"이마트, 제주 감귤사고 쇼핑지원금 받아가세요",시 신세계상품권 5천원을 쇼핑 지원금으로 제공한다. '제주 하우스 감귤' 1팩 가격은 1만 4900원으로 쇼핑지원금을 받으면 9900원에 구매하는 격이다. 팩당 상품권을 제공해 2팩 구매 시 신세계상품권 1만원을 받을 수...,2,1.0
90,2020-05-29,"이마트, 제주 감귤사고 쇼핑지원금 받아가세요",시 신세계상품권 5천원을 쇼핑 지원금으로 제공한다. '제주 하우스 감귤' 1팩 가격은 1만 4900원으로 쇼핑지원금을 받으면 9900원에 구매하는 격이다. 팩당 상품권을 제공해 2팩 구매 시 신세계상품권 1만원을 받을 수...,2,1.0
171,2020-05-29,"현대백화점그룹 ""유엔도 모범 사례로 인정한 친환경 경영""",백화점·홈쇼핑·그린푸드·한섬 등 6개 계열사 ‘글로벌 친환경 가이드라인(GRP)’ 획득 현대백화점그룹은 현대백화점·현대홈쇼핑·현대그린푸드·현대리바트·한섬·에버다임 등 계열사 6곳이 유엔이 선정한 글로벌...,1,1.0
169,2020-05-29,현대百 계열사 6곳 ‘유엔 친환경 인증’ 획득,"인증을 받은 곳은 현대백화점 현대홈쇼핑 현대그린푸드 현대리바트 한섬 에버다임 등이다. 현대백화점과 현대그린푸드는 최우수 등급인 ‘AAA’를, 나머지 4곳은 우수 등급인 ‘AA’를 받았다. GRP 인증은 기후변화...",1,1.0
168,2020-05-29,"[기업CSR] 현대백화점그룹, 친환경 경영으로 사회적 책임과 가치 이끌어낸다",현대백화점그룹은 현대백화점·현대홈쇼핑·현대그린푸드·현대리바트·한섬·에버다임 등 계열사 6곳이 유엔이 선정한 글로벌 친환경 가이드라인인 'GRP(Guidelines for Reducing Plastic waste) 인증'을 획득했다고 28일 밝혔다....,1,1.0
169,2020-05-29,현대百 계열사 6곳 ‘유엔 친환경 인증’ 획득,"인증을 받은 곳은 현대백화점 현대홈쇼핑 현대그린푸드 현대리바트 한섬 에버다임 등이다. 현대백화점과 현대그린푸드는 최우수 등급인 ‘AAA’를, 나머지 4곳은 우수 등급인 ‘AA’를 받았다. GRP 인증은 기후변화...",1,1.0
170,2020-05-29,"CJ대한통운, UN 국제 친환경기업 인증 우수등급 획득","국내 기업 중에는 CJ올리브영, 현대홈쇼핑, 한섬 등이 CJ대한통운과 같은 우수등급(AA)을 획득했으며, 외국계 기업으로는 페덱스, 애플, IBM 등이 우수등급(AA)을 받았다. GRP(Guidelines for Reducing Plastic Waste &amp; Sustainable...",1,1.0
168,2020-05-29,"[기업CSR] 현대백화점그룹, 친환경 경영으로 사회적 책임과 가치 이끌어낸다",현대백화점그룹은 현대백화점·현대홈쇼핑·현대그린푸드·현대리바트·한섬·에버다임 등 계열사 6곳이 유엔이 선정한 글로벌 친환경 가이드라인인 'GRP(Guidelines for Reducing Plastic waste) 인증'을 획득했다고 28일 밝혔다....,1,1.0
167,2020-05-29,"현대백화점그룹 친환경 경영, 유엔도 모범 사례로 인정했다","지난해 현대홈쇼핑이 ‘아이스팩 재활용 캠페인’을 통해 유통업계 최초로 대통령 표창을 받은 데 이어, 이번에는 그룹 내 6개 계열사의 친환경 활동이 유엔(UN)으로부터 우수 모델로 선정된 것이다. 현대백화점그룹은...",1,1.0
167,2020-05-29,"현대백화점그룹 친환경 경영, 유엔도 모범 사례로 인정했다","지난해 현대홈쇼핑이 ‘아이스팩 재활용 캠페인’을 통해 유통업계 최초로 대통령 표창을 받은 데 이어, 이번에는 그룹 내 6개 계열사의 친환경 활동이 유엔(UN)으로부터 우수 모델로 선정된 것이다. 현대백화점그룹은...",1,1.0
170,2020-05-29,"CJ대한통운, UN 국제 친환경기업 인증 우수등급 획득","국내 기업 중에는 CJ올리브영, 현대홈쇼핑, 한섬 등이 CJ대한통운과 같은 우수등급(AA)을 획득했으며, 외국계 기업으로는 페덱스, 애플, IBM 등이 우수등급(AA)을 받았다. GRP(Guidelines for Reducing Plastic Waste &amp; Sustainable...",1,1.0
