 ,date,title,contents,label,sentiment,Unnamed: 6
159,2020-05-27,"방심위, 홈앤쇼핑 '관계자 징계' 처분…""실시간 방송으로 착각케 해""","아울러?건강기능식품?프리바이오틱스를 판매하면서 잘못된 논문을 인용한 GS홈쇼핑, 현대홈쇼핑, NS홈쇼핑은 법정제재 '주의'를 내렸다. 이들 방송은 관련 연구 논문을 사실과 다르게 인용하고, 실험에 사용된 원료와...",2,0,
160,2020-05-28,"현대百그룹, 유엔으로부터 친환경 노력 인정 받아",사진=현대홈쇼핑 현대백화점그룹의 친환경 노력이 국내뿐 아니라 해외에서도 '모범 사례'로 인정받고 있다. 지난해 현대홈쇼핑이 '아이스팩 재활용 캠페인'을 통해 유통업계 최초로 대통령 표창을 받은 데 이어...,1,1,
161,2020-05-28,KT·SK하이닉스·현대백화점·CJ대한통운 등 UN인증 '플라스틱 폐기물 저감 우...,"우수등급(AA)을 받은 기업으로는 현대홈쇼핑, 현대리바트, 한섬, 에버다임, CJ대한통운 등이 있다. 현대홈쇼핑은 조립만으로 밀봉이 가능한 친환경 배송 박스(핑거박스)를 도입해 접착제 사용을 줄이고 있다....",1,1,
162,2020-05-28,"현대백화점 계열사 6곳, 유엔의 친환경 우수기업 인증받아",사진은 현대홈쇼핑 직원이 고객과 함께 '아이스팩 재활용 캠페인'에 참여하고 있는 모습. &lt;현대백화점&gt; 현대백화점그룹 6개 계열사가 유엔(UN)으로부터 환경보호에 기여한 점을 인정받았다. 현대백화점그룹은...,1,1,
163,2020-05-28,"CJ대한통운, UN 국제 친환경 기준 ‘GRP’ 인증 우수등급 획득","국내 기업 중에는 CJ올리브영, 현대홈쇼핑, 한섬 등이 CJ대한통운과 같은 우수등급(AA)을 획득했으며, 외국계 기업으로는 페덱스, 애플, IBM 등이 우수등급(AA)을 받았다. 플라스틱 저감, 해양생태계 보호...",1,1,
164,2020-05-28,"현대百그룹, 6개 계열사 ‘글로벌 친환경 가이드라인(GRP)’ 획득","지난해 현대홈쇼핑이 ‘아이스팩 재활용 캠페인’을 통해 유통업계 최초로 대통령 표창을 받은 데 이어, 이번에는 그룹 내 6개 계열사의 친환경 활동이 유엔(UN)으로부터 우수 모델로 선정된 것이다....",1,1,
165,2020-05-28,"현대백화점그룹 6개 계열사, 'UN 친환경 인증' 획득",현대백화점그룹은 현대백화점·현대홈쇼핑·현대그린푸드·현대리바트·한섬·에버다임 등 계열사 6곳이 유엔의 글로벌 친환경 가이드라인인 'GRP'(Guidelines for Reducing Plastic waste)를 획득했습니다. GRP 인증은 유엔...,1,1,
166,2020-05-28,"CJ그룹, 현대홈쇼핑, 한샘 등 대기업채용 진행 ?'코로나 극복을 같이 하기 위...","CJ그룹, 현대홈쇼핑 한샘 등이 신입사원 채용을 진행 중이다. 잡코리아가 28일 주요 대기업채용 공고를 정리해 발표했다. 잡코리아에 따르면 CJ그룹 주요 계열사에서 2020년 상반기 신입사원 채용을 진행 중이다....",3,1,
167,2020-05-29,"현대백화점그룹 친환경 경영, 유엔도 모범 사례로 인정했다","지난해 현대홈쇼핑이 ‘아이스팩 재활용 캠페인’을 통해 유통업계 최초로 대통령 표창을 받은 데 이어, 이번에는 그룹 내 6개 계열사의 친환경 활동이 유엔(UN)으로부터 우수 모델로 선정된 것이다. 현대백화점그룹은...",1,1,
168,2020-05-29,"[기업CSR] 현대백화점그룹, 친환경 경영으로 사회적 책임과 가치 이끌어낸다",현대백화점그룹은 현대백화점·현대홈쇼핑·현대그린푸드·현대리바트·한섬·에버다임 등 계열사 6곳이 유엔이 선정한 글로벌 친환경 가이드라인인 'GRP(Guidelines for Reducing Plastic waste) 인증'을 획득했다고 28일 밝혔다....,1,1,
169,2020-05-29,현대百 계열사 6곳 ‘유엔 친환경 인증’ 획득,"인증을 받은 곳은 현대백화점 현대홈쇼핑 현대그린푸드 현대리바트 한섬 에버다임 등이다. 현대백화점과 현대그린푸드는 최우수 등급인 ‘AAA’를, 나머지 4곳은 우수 등급인 ‘AA’를 받았다. GRP 인증은 기후변화...",1,1,
170,2020-05-29,"CJ대한통운, UN 국제 친환경기업 인증 우수등급 획득","국내 기업 중에는 CJ올리브영, 현대홈쇼핑, 한섬 등이 CJ대한통운과 같은 우수등급(AA)을 획득했으며, 외국계 기업으로는 페덱스, 애플, IBM 등이 우수등급(AA)을 받았다. GRP(Guidelines for Reducing Plastic Waste &amp; Sustainable...",1,1,
171,2020-05-29,"현대백화점그룹 ""유엔도 모범 사례로 인정한 친환경 경영""",백화점·홈쇼핑·그린푸드·한섬 등 6개 계열사 ‘글로벌 친환경 가이드라인(GRP)’ 획득 현대백화점그룹은 현대백화점·현대홈쇼핑·현대그린푸드·현대리바트·한섬·에버다임 등 계열사 6곳이 유엔이 선정한 글로벌...,1,1,
172,2020-06-03,"전남도, 코로나19 ‘TV홈쇼핑’ 판매 지원","참여 홈쇼핑사는 CJ오쇼핑과 GS홈쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑 등 12개사로 농수축산물 판매수수료를 무료로 하거나, 지난해보다 5~27%포인트 인하할 계획이다. 선정 업체는 여수...",2,1,
173,2020-06-03,"전남도, '코로나19' 대응 'TV홈쇼핑' 판매 지원","참여 홈쇼핑사는 CJ오쇼핑과 GS홈쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑 등 12개사로 농수축산물 판매수수료를 무료로 하거나 지난해 보다 5∼27% 포인트 인하할 계획이다. 이번에 선정된 업체는 여수...",2,1,
174,2020-06-03,전남도 코로나19 대응 'TV홈쇼핑' 판매 지원,"참여 홈쇼핑사는 CJ오쇼핑과 GS홈쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑 등 12개사로 농수축산물 판매수수료를 무료로 하거나 지난해 보다 5~27% 포인트 인하할 계획이다. 이번에 선정된 업체는 여수...",2,1,
175,2020-06-03,"전남도, '코로나19' 대응 'TV홈쇼핑' 판매 지원","참여 홈쇼핑사는 CJ오쇼핑과 GS홈쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑 등 12개사로 농수축산물 판매수수료를 무료로 하거나 지난해 보다 5~27%p 인하할 계획이다. 이번에 선정된 업체는 여수...",2,1,
176,2020-06-03,"道, 코로나19 대응 TV홈쇼핑 판매 지원","참여 홈쇼핑사는 CJ오쇼핑과 GS홈쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑 등 12개사로 농·수·축산물 판매 수수료를 무료로 하거나 지난해 보다 5-27%p 인하할 계획이다. 이번에 선정된 업체는 여수...",2,1,
177,2020-06-03,"전남도, '코로나19' 대응 'TV홈쇼핑' 판매 지원","참여 홈쇼핑사는 CJ오쇼핑과 GS홈쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑 등 12개사로 농수축산물 판매수수료를 무료로 하거나 지난해 보다 5~27% 포인트 인하할 계획이다. 이번에 선정된 업체는 여수...",2,1,
178,2020-06-04,"전남도, '코로나19' 대응 'TV홈쇼핑' 판매 지원","참여 홈쇼핑사는 CJ오쇼핑과 GS홈쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑 등 12개사로 농수축산물 판매수수료를 무료로 하거나 지난해 보다 5~27% 포인트 인하할 계획이다.이번에 선정된 업체는 여수...",2,1,
179,2020-06-05,"중소기업유통센터, 소상공인 온라인 판로지원 박차","업무협약을 맺은 TV홈쇼핑사는 GS홈쇼핑, CJ오쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑, 공영홈쇼핑 등 TV홈쇼핑 7개사다. K쇼핑, SK스토아, 신세계TV쇼핑, 쇼핑엔티, W쇼핑 등 T-커머스 5개사와도 업무협약을...",2,1,
180,2020-06-05,"중기유통센터, TV홈쇼핑 7곳ㆍT-커머스 5곳과 맞손","5일 중기유통센터는 TV홈쇼핑 7개사(GS홈쇼핑, CJ오쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑, 공영홈쇼핑)를 비롯한 T-커머스 5개사(K쇼핑, SK스토아, 신세계TV쇼핑, 쇼핑엔티, W쇼핑)와 업무협약을 체결했다고...",2,1,
181,2020-06-05,"중소기업유통센터, 소상공인 TV홈쇼핑·T-커머스 판매 지원","업무협약을 맺은 TV홈쇼핑사는 GS홈쇼핑, CJ오쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑, 공영홈쇼핑 등 TV홈쇼핑 7개사다. K쇼핑, SK스토아, 신세계TV쇼핑, 쇼핑엔티, W쇼핑 등 T-커머스 5개사와도 업무협약을...",2,1,
182,2020-06-05,"유통 공룡, 지배구조 1년간 얼마나 달라졌나",1년새 지배구조에 큰 변화를 보인 것은 현대홈쇼핑도 마찬가지다. 현대홈쇼핑도 전체 항목 중 'O'를 받은 항목 비중이 2018년 53.3%에서 2019년 80%로 높아졌다. 현대백화점과 현대홈쇼핑은 지난해 2018년도 지배구조 보고서를...,3,1,
183,2020-06-05,"중소기업유통센터, TV홈쇼핑·T-커머스 채널 통해 소상공인 판로지원","중소기업유통센터는 GS홈쇼핑, CJ오쇼핑, 현대홈쇼핑, 롯데홈쇼핑, NS홈쇼핑, 홈앤쇼핑, 공영홈쇼핑 등 TV홈쇼핑 7개사를 비롯한 K쇼핑, SK스토아, 신세계TV쇼핑, 쇼핑엔티, W쇼핑 등 T-커머스 7개사와 업무협약을 맺었다....",2,1,
184,2020-06-08,자동차 판매도 언택트 시대인데....현대·기아차 '오프라인 판매망 보호' 총력,"민주노총 현대차지부는 홈쇼핑과 온라인 등에서의 차량 판매에 대해 반대하고 있다. 현대차그룹은 현대자동차·기아자동차의 판매 대리점 및 현대모비스의 완성차 부품 판매 대리점에 상생 펀드 조성, 임차료 지원 등...",2,,
185,2020-06-08,"[살맛나는세상이야기] 현대百그룹, 위기 속에 빛나는 진정한 상생 경영","현대홈쇼핑이 동반성장위원회와 '중기 지원 상생 협얍' 체결했다. /현대백화점그룹 한편, 현대백화점을 제외한 나머지 현대백화점그룹 계열사들도 코로나19 장기화로 매출이 감소한 중소 협력사와 대리점 등을...",2,1,
186,2020-06-09,"CJ오쇼핑, 속옷 판매방송서 근거 불확실한 표현 사용…방심위 '권고'","이 외에도 현대홈쇼핑은 노트북 상품을 판매하면서 온라인 개학이 임박한 학생들의 학습 준비를 위해 필요한 상품리나느 점을 반복적으로 강조하였으나, 실제 배송까지는 한 달 이상이 소요되거나, 지정된 기일까지...",2,0,
187,2020-06-15,"[UN SDGS] UN 선정 글로벌 친환경 인증 ‘GRP’ | 종이상자 쓰고, 저탄소 식단...",이코노미조선= | 아이스팩 재활용 캠페인을 진행 중인 현대홈쇼핑의 한 직원이 고객 집을 방문해 아이스팩을 수거하고 있다. 사진 현대백화점그룹현대백화점은 모든 플라스틱 소재 포장재를 종이로 바꿔나가는...,1,1,
188,2020-06-16,어려운 여성 청소년에 위생용품 지원...뜻깊은 행사,"지난 5월 대한 적십자사는 현대홈쇼핑과 함께 만 9세에서 18세의 조손가정, 한부모 가정, 사연이 있는 여성 청소년들에게 위생용품을 지원하는 '언니의 선물'이라는 프로젝트를 시행했다. 지원품목은 위생용품(대형, 중형)...",2,1,
189,2020-06-22,"강동구, 이번엔 전통시장과 함께 아이스팩 재사용 나선다 [서울25]","강동구는 지난해엔 현대홈쇼핑과 같은 취지 업무협약을 맺은 바 있다. 강동구는 협약에 따라 아이스팩을 수거해 전문 소독업체에 맡겨 세척, 살균, 포장을 거쳐 전통시장에 무상 공급할 예정이다. 환경오너시민모임은...",1,1,
190,2020-06-23,"방역당국 ""마스크·가림막·혼밥한 사업장, 추가 피해 최소화""","식사 시간에 혼밥을 권장하고 지그재그로 근무 좌석을 배치한데다 가림막을 설치한 현대 홈쇼핑 콜센터도 근무자 69명 가운데 추가 확진자가 5명만 나와 우수 사례에 꼽혔습니다. 방역당국은 이같은 모범사례를 통해 ""생활...",3,1,
191,2020-06-23,마스크 쓰고 혼밥·가림막했더니 콜센터·물류센터·학원 2차전파 최소화(종합...,"방역당국이 신종 코로나바이러스 감염증(코로나19) 취약집단시설 중 방역조치에 힘써 대규모 발병을 방지한 우수사례로 서울 영렘브란트학원과 마켓컬리 물류센터, 현대홈쇼핑콜센터 3곳을 꼽았다. 이들 시설은 코로나19...",3,1,
192,2020-06-23,[코로나19-중앙방역대책본부] “마켓컬리 물류센터·현대홈쇼핑 콜센터는 방역...,"중앙방역대책본부는 오늘(23일) 오후 충북 오송 질병관리본부에서 열린 정례브리핑에서 ""서울 영렘브렌트 학원과 마켓컬리 물류센터, 현대홈쇼핑 콜센터 사례가 취약집단시설에서의 방역조치 우수사례""라고...",3,1,
193,2020-06-23,"코로나19, 마스크 가림막 혼밥이 무기",금천구 현대홈쇼핑 콜센터에서는 직원들에게 식사 시 다른 사람과 거리를 두고 혼자 밥을 먹는 ‘혼밥’을 권장하고 근무자 책상에 가림막을 설치하는 한편 좌석도 지그재그로 배치했다. 그 결과 콜센터 내 나머지...,3,1,
194,2020-06-23,대형 학원·방문판매업체도 ‘고위험시설’ 지정…무엇이 달라지나?,서울 금천구의 현대홈쇼핑 콜센터는 근무자 책상 사이에 가림막을 설치했습니다. 또 혼자만 따로 식사하도록 강조해 발병률을 크게 줄였습니다. 기본적인 방역 수칙만 잘 지켜도 확산을 막을 수 있다는 사실을 명확히...,3,1,
195,2020-06-23,"방대본 ""마스크·가림막·혼밥으로 코로나 2차 피해 최소화""","23일 중앙방역대책본부(방대본)는 서울 영렘브란트 학원과 마켓컬리 물류센터, 현대홈쇼핑 콜센터 등 3곳을 방역조치에 힘써 대규모 코로나 발병을 방지한 우수사례로 꼽았다. 방대본에 따르면 학원 강사와 유치원생...",3,1,
196,2020-06-23,부산항 입항 러시아 선박 16명 코로나19 확진,"현대홈쇼핑 콜센터 사례는 식사 시 혼밥 권장, 가림막 및 지그재그 좌석 배치 등 방역과 연계 한 시설 내 근무환경 개선을 통해 집단 감염을 차단할 수 있었다고 밝혔다. 23일 0시 기준 해외 유입 확진자 30명의 추정...",3,1,
197,2020-06-23,"방판업체에 해외유입까지 방역당국, 안팎서'골머리'","현대홈쇼핑 콜센터는 식사 시 혼밥 권장, 가림막 및 지그재그 좌석 배치 등 방역과 연계 한 시설 내 근무환경 개선을 통해 집단 감염을 차단할 수 있었다. 영렘브란트는 38명 중 1명(2.6%), 마켓컬리는 0명, 현대홈쇼핑...",3,1,
198,2020-06-25,[환경보호 앞장 선 기업들] 포스코·KB국민은행 등 '지구 살리기' 한몫,"&lt;사진제공=(왼쪽부터) 포스코, KB국민은행, 현대홈쇼핑&gt; ◆국내 기업들, 친환경 특화상품 출시·재활용 캠페인 등 착한 행보 '눈길' 현대홈쇼핑은 사용하지 않거나 코팅이 벗겨져 사용하지 못하는 폐프라이팬을 재활용해...",1,1,
199,2020-06-25,"현대홈쇼핑, 폐프라이팬 3만개 녹여 만든 '친환경 프라이팬' 판매","포쓰저널 문기수 기­자 RESpublica4th@gmail.com ?현대홈쇼핑이 지난해?거둬들였던 폐프라이팬을?재활용, 친환경 제품으로 선보인다. ?현대홈쇼핑은 고객들이 일상 속에서 쉽게 참여할 수 있는 친환경 캠페인을 통해...",1,1,
200,2020-06-25,"현대홈쇼핑, 업계 최초 재활용 프라이팬 선봬","▲ CNB뉴스, CNBNEWS, 씨앤비뉴스 현대홈쇼핑, 북극곰 프라이팬 판매 포스터. (사진=현대홈쇼핑) 현대홈쇼핑이 폐 프라이팬을 재활용한 ‘친환경 프라이팬’을 업계 처음으로 선보인다. 현대홈쇼핑은 25일 오후 7시부터...",1,1,
201,2020-06-25,"현대홈쇼핑, 업계 최초로 재활용 프라이팬 선보인다",현대홈쇼핑이 25일 오후 7시부터 현대H몰 모바일 생방송에서 '북극곰 프라이팬'을 판매한다고 밝혔다. 이번에 판매하는 제품은 현대홈쇼핑이 지난 4월부터 진행한 '프라이팬 재활용 캠페인'을 통해 수거한 폐 프라이팬을...,1,1,
202,2020-06-25,"코로나19 피해 최소화 방법은…""마스크·가림막·혼밥""","금천구 현대홈쇼핑 콜센터에서는 식사할 때 타인과의 거리를 유지한 채 혼자 먹는 '혼밥'을 권장했다. 또 근무자 책상에 가림막을 설치했으며, 좌석도 지그재그로 배치했다. 이런 조치 덕분에 나머지 종사자 69명 중 5명만...",3,1,
203,2020-06-25,"현대홈쇼핑, 업계 최초 재활용 프라이팬 선봬","현대홈쇼핑이 폐 프라이팬을 재활용한 ‘친환경 프라이팬’을 업계 처음으로 선보인다. 지난 4월 유통업계 최초로 진행한 ‘프라이팬 수거 캠페인’을 진행했는데, 이 캠페인을 통해 모은 폐 프라이팬을 녹여 만든...",1,1,
204,2020-06-25,"코로나19 확진자 다녀간 펫박람회, 방역수칙 잘 지켰더니 추가 환자 없었다",서울 금천구 현대홈쇼핑 콜센터는 69명 중 7.2%인 5명이 코로나19에 감염됐다. 방역당국은 혼자 밥을 먹도록 권장하고 가림막과 지그재그 좌석 배치 등이 추가 전파를 막았다고 분석했다. 방역당국은 우수 사례의 시사점을...,3,1,
205,2020-06-25,폐프라이팬을 새제품으로…현대홈쇼핑 친환경 캠페인,25일 현대홈쇼핑이 업계 최초로 선보인 친환경 '북극곰 프라이팬'이 대표적이다. 4월부터 현대홈쇼핑이 진행한 프라이팬 수거 캠페인에서 거둬들인 폐프라이팬을 재생해 만든 제품이다. 매주 금요일 총 10회에 걸쳐...,1,1,
206,2020-06-26,"현대홈쇼핑, 업계 최초 재활용 프라이팬 선보여","""캠페인 취지 살리기 위해 수수료 없이 판매"" 현대홈쇼핑이 폐 프라이팬을 재활용한 '친환경 프라이팬'을 업계 처음으로 선보여 화제다. 지난 4월 유통업계 최초로 진행한 '프라이팬 수거 캠페인'을 진행했는데, 이...",1,1,
207,2020-06-26,현대홈쇼핑 업계 최초로 재활용 프라이팬 선보인다,"현대홈쇼핑이 폐 프라이팬을 재활용한 '친환경 프라이팬'을 업계 처음으로 선보여 화제다. 지난 4월 유통업계 최초로 진행한 '프라이팬 수거 캠페인'을 진행했는데, 이 캠페인을 통해 모은 폐 프라이팬을 녹여 만든...",1,1,
208,2020-06-29,"현대백화점그룹, 기업지배구조 핵심지표 준수 성적 'A+'","금융감독원 전자공시시스템에 따르면 현대백화점그룹 25개 계열사 중 기업지배구조보고서를 공시하는 곳은 현대그린푸드(대표 박홍진), 현대백화점(대표 정지선·장호진·김형종), 현대홈쇼핑(대표 정교선·강찬석) 총...",3,1,
209,2020-06-30,충북중기청 지역경제 살리기,"1일부터 오는 3일까지 청주 도시재생 허브센터 광장 일대에서 개최되는 대한민국 동행세일에서는 G마켓·11번가·쿠팡 등 16개 쇼핑몰과 공영, 롯데, GS, CJ, NS, 홈앤쇼핑, 현대홈쇼핑 등이 참여, 품목별 최대 50% 특가 판매를...",2,1,
210,2020-06-30,[우리모두뉴스] 현대홈쇼핑이 '프라이팬'을 가져가서 재활용해요,"현대홈쇼핑의 환경을 보호하는 운동이 계속 발전하고 있어요. 지난 2018년부터 고객의 식품을 신선하게 유지하기 위해 사용되었던 포장 박스안의 '아이스팩'을 다시 되돌려 받아서 재활용하더니, 이번에는 사용하지...",1,1,
211,2020-06-30,Part 2. '잘 쓰고 덜 버리는' 전 세계 별별 포장들,이미 지난해 현대홈쇼핑과 NS홈쇼핑이 본격적으로 배송상품에 대해 날개박스를 활용하기 시작한 데 이어 올해 4월에는 국내 주요 물류기업 중 하나인 한진택배와 손을 잡고 날개박스 모델을 한진택배 온라인 플랫폼을 통해...,1,1,
212,2020-07-01,"참 요긴한 시원함 '아이스팩', 그 끝을 아십니까?",현대홈쇼핑은 2018년 홈쇼핑 업계 최초로 아이스팩 재사용을 위해 발 벗고 나선 바 있다. 소비자들로부터 사용한 아이스팩을 회수하고 그에 따른 포인트를 지급한 것이다. 이렇게 회수한 아이스팩 중 재사용이 가능한 것은...,1,1,
213,2020-07-06,의정부 헬스장 19명 감염 vs 부천 헬스장 0명…어떻게 했길래,"금천구 현대홈쇼핑 콜센터에서는 69명 중 5명(7.2%)만 감염되는 데 그쳤다. 이 콜센터는 근무자 책상 사이 추가 가림막을 설치하고, 좌석을 지그재그로 배치하는 등 근무 환경을 방역에 맞게 적용하고 있었다. 또 식사...",3,1,
214,2020-07-07,거짓말·노마스크·격리 위반…‘코로나 확산’ 차단 방역수칙 준수에 달렸다,"현대홈쇼핑 콜센터에서도 근무자 책상 사이 추가 가림막 설치, 지그재그 좌석 배치, 혼밥 권장 등으로 집단감염을 막았다. 역시 마스크 착용이 소홀했던 대구 연기학원에서는 10명의 환자가 무더기로 발생했다. 지난 3일...",3,1,
215,2020-07-08,"[더벨][TV홈쇼핑 점검]공영홈쇼핑, 경고 3건에도 신속 대응 배경은","GS홈쇼핑(1점), 홈앤쇼핑(1점), 현대홈쇼핑(1점), NS홈쇼핑(3점)보다 많다. 이를 포함해 재승인을 받은 2018년 4월부터 올해 5월까지 공영홈쇼핑이 받은 방심위 법정제재을 모두 합산할 시 총 7건에 이른다. 방심위의 제재가...",2,0,
216,2020-07-13,사과 빠진 ABC주스 판매…원재료 속인 홈쇼핑 ‘논란’,"업계에 따르면 방송통신위원회는 해당 ABC주스를 판매한 GS홈쇼핑, 현대홈쇼핑, 롯데홈쇼핑 등 6개 업체에 대해 심의 절차에 착수했다. 방통위는 오는 14일 이들 업체의 의견진술을 듣고 경중을 따져 행정 조치를 취할...",2,0,
217,2020-07-13,"현대百그룹, ""10년이면 강산도 변하는데""…'형제경영' 한 길만","이어지는 마지막 순환출자 고리도 자연스럽게 해결됐다. 정 회장은 은행 차입으로 지분 매입에 필요한 자금을 마련했고, 정 부회장은 본인 소유의 현대홈쇼핑 주식 전량을 매각했다. [CEO스코어데일리 / / ]",3,,
218,2020-07-13,아이스팩 제조·수입업자 폐기물부담금 부과 본격 검토,"환경부는 아이스팩 재사용을 확대를 위해 지난해 12월 현대홈쇼핑, 서울특별시상인연합회, 소바자시민모임과 ‘아이스팩 재사용 활성화를 위한 자발적 협약’ 체결했다. 환경부의 협약에 힘입어 아이스팩 재사용이...",1,1,
219,2020-07-14,"원재료 허위 표시로 시청자 기만한 6개 상품판매방송, 중징계 검토","롯데홈쇼핑, 현대홈쇼핑, SK스토아, 신세계쇼핑, K쇼핑)에 대해 전체회의에서 '중징계 여부 및 제재 수위'를 재차 논의하기로 했다. 광고심의소위원회는 ""원재료에 대한 확인 및 검증 절차 미비로 인해 '스타애플'이...",2,0,
220,2020-07-14,"대놓고 PPL한 김은숙 드라마 '더 킹', 방심위 경고 받는다","한편, 이날 광고심의소위원회는 “‘스타애플’로 제조한 주스상품을 ‘사과’가 원재료인 것처럼 시청자를 기만하고 소비자 피해를 유발한” 6개 상품판매방송사(GS SHOP, 롯데홈쇼핑, 현대홈쇼핑, SK스토아, 신세계쇼핑...",2,0,
221,2020-07-14,"[뉴스락 특별기획] 재계, 선택 아닌 필수된 '사회적 가치'…진화하는 CSR",이밖에 유통업계에선 현대백화점그룹의 현대백화점·현대홈쇼핑·현대그린푸드·현대리바트·한섬·에버다임 등 계열사 6곳이 UN 선정 글로벌 친환경 가이드라인인 'GRP(Guidelines for Reducing Plastic waste) 인증'을 획득했다....,1,1,
222,2020-07-15,"""스타애플이 사과?""…방심위, 홈쇼핑업계 중징계 논의","방심위 광고심의소위원회는 지난 14일 서울 목동 방송회관에서 회의를 열고, GS홈쇼핑·롯데홈쇼핑·현대홈쇼핑·SK스토아·신세계쇼핑·K쇼핑 등 6개 상품판매방송사에 대해 '중징계 여부 및 제재 수위'를 재차 논의하기로...",2,0,
223,2020-07-15,"[21대 국회에 듣는다] (42) 노웅래 ""마포, 청년창업 메카로…한국형 실리콘벨...","할인 마트와 롯데 홈쇼핑, 현대 홈쇼핑도 그 이후 정규직화 되는 단초를 제공했다는 점에서 의미가 적지 않다. 또 2016년 국정농단때 박근혜 전 대통령이 전경련을 통해 774억원의 불법모금을 한 정황을 제가 처음을 밝혀...",2,1,
224,2020-07-16,홈쇼핑 업계의 '착한' 행보…초복 맞아 봉사활동 이어가,"현대홈쇼핑은 16일 서울시 강동구청에서 소외계층의 폭염 피해 예방을 위해 9800만 원 상당 무선선풍기 전달식을 진행했다. 지원 대상은 강동구청과 협의해 선정했으며, 취약 계층 1인 가구(200가구), 독거노인(400가구)...",2,1,
225,2020-07-16,"현대홈쇼핑, 소외계층 가정 700가구에 무선 선풍기 지원",현대홈쇼핑이 서울시 강동구청과 손잡고 소외계층의 여름철 폭염 피해 예방을 위한 지원에 나선다. 현대홈쇼핑은 16일 서울시 강동구청에서 소외계층의 폭염 피해 예방을 위해 9800만원 상당 무선선풍기 전달식을...,2,1,
226,2020-07-16,"현대홈쇼핑, 소외계층 가정 700가구에 무선 선풍기 지원",16일 오전 서울시 강동구청에서 강찬석 현대홈쇼핑 사장(사진 왼쪽)이 이정훈 강동구청과 소외계층 폭염 피해 예방을 위한 무선선풍기 전달식을 마친 뒤 기념 촬영하고 있다. [사진=현대홈쇼핑] ?현대홈쇼핑이 서울시...,2,1,
227,2020-07-16,"현대홈쇼핑, 소외계층 가정에 무선 선풍기 지원","현대홈쇼핑은 16일 서울시 강동구청에서 소외계층의 폭염 피해 예방을 위해 9800만원 상당 무선선풍기 전달식을 진행했다고 밝혔다. 지원 대상은 강동구청과 협의해 선정했으며, 취약 계층 1인 가구(200가구), 독거...",2,1,
228,2020-07-16,"현대홈쇼핑, 소외계층 가정 700가구에 무선 선풍기 지원","서울시 강동구청과 손잡고 9,800만원 상당 지원 현대홈쇼핑이 서울시 강동구청과 손잡고 소외계층의 여름철 폭염 피해 예방을 위한 지원에 나선다. 현대홈쇼핑은 16일 서울시 강동구청에서 소외계층의 폭염 피해 예방을...",2,1,
229,2020-07-16,현대홈쇼핑 소외계층 가정에 무선 선풍기 지원,"현대홈쇼핑이 서울시 강동구청과 손잡고 소외계층의 여름철 폭염 피해 예방을 위한 지원에 나선다. 현대홈쇼핑은 서울시 강동구청에서 소외계층의 폭염 피해 예방을 위해 9,800만원 상당 무선선풍기 전달식을...",2,1,
230,2020-07-16,"[비즈피플] 박윤영 KT 사장 ""한국판 뉴딜에 적극 협력"" 외 2건","현대홈쇼핑, 취약계층에 9,800만원 상당 무선선풍기 지원 현대홈쇼핑은 오늘 서울시 강동구청을 방문해 9,800만원 상당의 무선선풍기를 전달했습니다. 소외 계층의 폭염 피해를 예방하기 위한 취지로, 양 기관의 협의에...",2,1,
231,2020-07-16,"""여름철 극복 도움되길""... 현대홈쇼핑, 소외계층에 무선 선풍기 지원","""소외계층 지원 방안 지속 추진"" [시장경제=이준영 기자] 16일 오전 서울시 강동구청에서 강찬석 현대홈쇼핑 사장(사진 왼쪽)이 이정훈 강동구청과 소외계층 폭염 피해 예방을 위한 무선선풍기 전달식을 마친 뒤 기념...",2,1,
232,2020-07-17,"""패션업계 돕는다"" 현대홈쇼핑, '소노마 홈 이지웨어 세트' 첫 선","T커머스 채널 '현대홈쇼핑 플러스샵'서 판매 티셔츠·긴바지·반바지 3종, 3만 9900원에 판매 중견기업 '한솔섬유' 재고 소진 지원 차원 [FETV=김윤섭 기자]?현대홈쇼핑은 17일 데이터홈쇼핑 채널인 '현대홈쇼핑 플러스샵...",2,1,
