,date,title,contents,label
698,2020-04-21,"현대홈쇼핑 '이상봉에디션', 랑방 콜라보레이션 상품 첫선",현대홈쇼핑은 자사의 단독 패션 브랜드 '이상봉 에디션'이 프랑스 명품 브랜드 랑방과 손잡고 이색 콜라보레이션 상품을 선보인다고 21일 밝혔다. 랑방이 국내 패션 브랜드와 콜라보레이션 상품을 선보이는 건 이번이...,0
699,2020-04-21,"방심위, '핸섬타이거즈' 법정제재 ""상업적 표현 언급""","시청흐름을 현저히 방해했다""는 이유로 행정지도(권고)를 받았다. 이밖에 CJ오쇼핑도 법정제재(주의)가 결정됐으며, 현대홈쇼핑, 홈앤쇼핑 등도 행정지도(권고)를 받게 됐다. [티브이데일리 / 사진제공=방송통신심의위원회]",2
700,2020-04-21,"이마트 현대백화점 호텔신라 유통주 약세, 홈쇼핑회사 주가는 올라",홈쇼핑업체 주가는 올랐다. 현대홈쇼핑 주가는 6만7300원에 장을 마감해 전날보다 1.36% 상승했고 GS홈쇼핑 주가는 11만6300원에 거래를 끝내 0.95% 올랐다. [비즈니스포스트 ],0
701,2020-04-22,"아모레퍼시픽 리리코스 OA 스킨케어, 홈쇼핑 앵콜 방송",뉴스토마토 = 김유연 기자 | 아모레퍼시픽은 리리코스 OA 스킨케어 2종을 현대홈쇼핑에서 앵콜 방송한다고 22일 밝혔다. 리리코스 OA 스킨케어라인은 리리코스만의 독점 원료인 OA 성분을 집중적으로 넣은 제품이다....,0
702,2020-04-22,"여심 사로잡은 리리코스, 강화된 성분으로 홈쇼핑 앵콜","22일,?한?달?만에?현대홈쇼핑에서?앵콜?방송을?타는?OA?스킨케어라인은?올해?리뉴얼하면서?이전보다?OA?함량을?100배?더?넣어?업그레이드하고?가격은?내렸다. OA?스킨케어?2종(스킨,?에멀젼)은?피부...",0
703,2020-04-22,"[빅데이터 분석]""홈쇼핑 브랜드평판 2020년 3월 빅데이터 분석결과...1위 공영...","FINTECHPOST ""홈쇼핑 브랜드평판 2020년 3월 빅데이터 분석결과...1위 공영홈쇼핑, 2위 롯데홈쇼핑, 3위 현대홈쇼핑"" 홈쇼핑 브랜드평판 2020년 3월 빅데이터 분석결과, 1위 공영홈쇼핑 2위 롯데홈쇼핑 3위...",0
704,2020-04-22,'성능 올리고 가격 내리고'... 안티에이징 대표상품 'OA 스킨케어라인' 홈쇼핑...,아모레퍼시픽은 리리코스의 OA 스킨케어라인을 22일 현대홈쇼핑에서 판매한다고 밝혔다. 리리코스 OA 스킨케어라인은 안티에이징 대표상품으로 프랑스 북서부 브리타뉴 지역 해수의 플랑크톤을 가공한 원료인...,0
705,2020-04-22,"아모레퍼시픽, 올해 출시 리리코스 OA스킨케어 2종 판매",▲ 아모레퍼시픽은 22일 현대홈쇼핑에서 리리코스 OA스킨케어 2종을 판매한다고 밝혔다. 리리코스 OA 스킨케어라인은 2013년 첫 출시된 상품으로 안티에이징에 효과를 보여 인기를 끌었다. 올해 새롭게 출시된 OA...,0
706,2020-04-22,"아모레퍼시픽 리리코스 OA라인, 홈쇼핑 앵콜 방송","현대홈쇼핑서 앵콜 방송…""성능 강화하고, 가격 다운"" 아이크림 등 30만원 상당 제품 추가 증정 ?리리코스의 핵심라인인 OA 스킨케어라인이 인기에 힘입어 앵콜 방송한다. 아모레퍼시픽은 리리코스 OA 스킨케어...",0
707,2020-04-22,"유통주 혼조, 신세계 호텔신라 떨어지고 현대백화점은 2%대 올라",GS리테일 주가는 0.8% 하락한 3만950원에 거래를 끝냈다. GS홈쇼핑 주가는 전날보다 2.32% 오른 11만9천 원에 장을 마감한 반면 현대홈쇼핑 주가는 0.59% 하락한 6만6900원에 각각 장을 마감했다. [비즈니스포스트 ],0
708,2020-04-22,"현대홈쇼핑 '에이앤디' 봄상품 매출 2배↑···年1,000억 메가브랜드 눈앞","현대홈쇼핑(057050)의 단독 패션 브랜드 ‘에이앤디(A&amp;D)’의 봄 상품 매출이 지난해보다 2배 이상 증가하면서 연매출 1,000억원의 ‘메가 브랜드’ 목표에 성큼 다가섰다. 작년 750억원의 매출고를 올린 에이앤디는 올해...",0
709,2020-04-22,"트렌드리더 홈쇼핑, 패션도 포장도 한발 앞선 선택···유행·환경 多잡는다",현대홈쇼핑은 어느덧 ‘메가 브랜드’ 반열에 올라선 단독 패션 브랜드 ‘에이앤디(A&amp;D)’의 성장 효과를 톡톡히 보고 있다. 지난해 750억 원의 매출고를 올린 에이앤디는 한 발 앞선 트렌드를 접목한 60여 개 아이템을...,0
710,2020-04-22,"주류 상품에 대한 부적절한 광고효과 유발 지상파방송, 법정제재","상품판매방송사(현대홈쇼핑, 홈앤쇼핑)에 대해서도 권고를 결정했다. 이밖에도 기능성 화장품 판매방송에서 '효과가 명백한 제품', '피부가 땅땅해진다' 등과 같이 근거가 불확실한 표현을 사용하여 제품의 효능·효과를...",2
711,2020-04-23,"현대홈쇼핑, '안쓰는 프라이팬 수거' 재활용 캠페인",현대홈쇼핑이 일반 가정에서 사용하지 않는 프라이팬을 수거해 재활용하는 캠페인을 벌입니다. 수거 대상은 사용하지 않거나 코팅이 벗겨져 사용하지 못하는 프라이팬입니다. 현대홈쇼핑의 온라인 쇼핑몰인 '현대H몰...,1
712,2020-04-23,"현대홈쇼핑 이찬석 쇼호스트 X 하희라, 히라앰플 생방송","배우 하희라가 제이원 코스메틱과 손잡고 출시한 ""히라앰플""이 오는 4월 27일 (월) 현대홈쇼핑에서 방송된다. 론칭 이후, 연속 매진을 기록하고 있는 ‘히라앰플’은 악건성 피부로 고민하던 배우 하희라가 직접 개발에...",0
713,2020-04-23,"컨템포러리 뷰티 브랜드 헉슬리, ‘커버 쿠션 오운 애티튜드’ 현대 홈쇼핑 론...","컨템포러리 뷰티 브랜드 ‘헉슬리(Huxley)’에서 지난 22일 (수) 현대홈쇼핑을 통해 론칭한 ‘커버 쿠션 오운 애티튜드’ 패키지가 조기 완판을 기록, 목표 주문 수량을 초과 달성했다고 밝혔다. 이 날 론칭 방송에서는...",0
714,2020-04-23,"현대홈쇼핑, '프라이팬 재활용' 친환경 캠페인",현대홈쇼핑은 일반 가정에서 사용하지 못하는 프라이팬을 수거해 재활용하는 친환경 캠페인을 유통업계 최초로 진행한다고 23일 밝혔다. 현대홈쇼핑은 오는 24일부터 10주간 금요일마다 선착순 1000명씩 총 1만 명의...,1
715,2020-04-23,현대홈쇼핑 '프라이팬' 재활용 나선다,현대홈쇼핑의 친환경 경영이 진화하고 있다. 유통업계 최초로 지난 2018년부터 신선식품 포장용 아이스팩을 수거해 재활용하는 캠페인을 벌인데 이어 이번엔 사용하지 않거나 코팅이 벗겨져 사용하지 못하는 프라이팬을...,1
716,2020-04-23,"못 쓰는 프라이팬, 현대홈쇼핑이 수거합니다","현대홈쇼핑은 오는 24일부터 10주간 가정에서 사용하지 못하는 프라이팬을 직접 수거해 재활용하는 '북극곰은 프라이팬을 좋아해' 캠페인을 진행한다고 23일 밝혔다. 현대홈쇼핑 관계자는 ""코팅이 벗겨지는 등 프라이팬...",1
717,2020-04-23,"바이타믹스 초고속 블렌더 A2300i, 현대홈쇼핑 ‘왕영은의 톡 투게더’서 공개",블렌더 제조 전문 기업 바이타믹스가 오는 25일 토요일 오전 8시 20분에 현대홈쇼핑 ‘왕영은의 톡 투게더’에서 ‘A2300i 슈퍼 패키지’를 단독 공개한다. 국내 새롭게 출시되는 바이타믹스 블렌더 ‘A2300i’는 뛰어난...,0
718,2020-04-23,"현대홈쇼핑, 안쓰는 프라이팬 수거 캠페인…""환경 보호""",현대홈쇼핑은 사용하지 않는 프라이팬을 수거해 재활용하는 '북극곰은 프라이팬을 좋아해' 캠페인을 진행한다고 23일 밝혔다. 오는 24일부터 10주간 프라이팬을 직접 수거한다. 이번 캠페인은 매주 금요일 선착순...,1
719,2020-04-23,현대홈쇼핑 아이스팩 이어 '프라이팬' 재활용 나선다,"현대홈쇼핑의 친환경 경영이 진화하고 있다. 유통업계 최초로 지난 2018년부터 신선식품 포장용 아이스팩을 수거해 재활용하는 캠페인을 벌인데 이어, 이번엔 사용하지 않거나 코팅이 벗겨져 사용하지 못하는...",1
720,2020-04-23,"현대홈쇼핑, 아이스팩 이어 폐 프라이팬 무료 수거",현대홈쇼핑이 가정에서 사용하지 못하고 방치된 프라이팬 수거에 나선다. 2018년 진행해 호평받은 아이스팩 수거에 이은 친환경행보다. 현대홈쇼핑은 24일부터 10주간 코팅이 벗겨진 프라이팬을 모아 재활용하기 위한...,1
721,2020-04-24,"코리아테크, 김고은의 뷰티브랜드 가히(KAHI) 현대홈쇼핑 런칭 성료",토탈 뷰티 전문기업 코리아테크(대표 이동열)가 지난 4월 18일 현대홈쇼핑 런칭을 성황리에 마쳤다고 전했다. 가히를 성공 신화로 만든 코리아테크는 다년간의 뷰티 노하우를 통해 “집에서 받을 수 있는 피부관리”를...,0
722,2020-04-24,하희라 직접 ‘히라앰플’ 현대홈쇼핑 27일 판매,"제이원 코스메틱은 오는 27일 오전 8시15분 배우 하희라 씨가 현대홈쇼핑에서 '히라앰플'을 직접 소개할 예정이라고 밝혔다. 제이원 코스메틱 측은 ""히라앰플은 하희라와 '제이원 코스메틱'이 손잡고 만들었다....",0
723,2020-04-24,"""득템하자, 히라앰플!""…하희라, 27일 현대홈쇼핑 출격","이번에는 현대홈쇼핑에서 '히라앰플'을 직접 소개한다. 하희라는 오는 27일 오전 8시 15분, 현대홈쇼핑에서 히라앰플 론칭 생방송을 진행한다. 미남 쇼호스트 이찬석과 약 70분 간 히라앰플을 선보인다. 역대 최다...",0
724,2020-04-24,늘어난 판매량에 웃음짓는 주방업계...홈쇼핑·홈쿠킹족 '덕' 봤다,"현대홈쇼핑에 따르면 지난 2월과 3월 두달간 주방용품 주문액은 전년 동기 대비 25.4% 늘어났다. 해피콜, 락앤락, 쿠쿠밥솥, 드럼쿡 등 주방용품 및 주방가전 제품의 판매신장이 두드러진 것으로 알려졌다. 주방용품 판매가...",0
725,2020-04-24,"현대홈쇼핑, 아이스팩 이어 ‘프라이팬’ 재활용 한다",오는 24일부터 고객과 함께 ‘프라이팬 수거 캠페인’ 전개 … 최대 5만개 수거 예정 수거한 프라이팬 재활용해 ‘새 프라이팬’으로 생산·판매 예정 현대홈쇼핑의 친환경 경영이 진화하고 있다. 유통업계 최초로 지난...,1
726,2020-04-24,[조현미의 주말 장바구니] 이마트 '못난이고구마' 특가전·롯데마트 25일 하루...,휴롬 원액기 최대37% 할인…바이타믹스 'A2300i' 25일 현대홈쇼핑 단독공개 11번가 못난이 농산물 기획전…GS홈쇼핑 26일 오후 5시15분 '레고 특별전' 올리브영 29일까지 '올리브영데이'…여름기저귀 '보솜이 라이트핏썸머...,0
727,2020-04-24,"유통주 약세, 신세계 이마트 현대백화점 GS리테일 2%대 하락","BGF리테일 주가는 14만8500원에 장을 끝내 전날보다 1.98% 하락했다. GS홈쇼핑 주가는 전날보다 1.42% 떨어진 11만8천 원에, 현대홈쇼핑 주가는 2.06% 하락한 6만6500원에 각각 거래를 마감했다. [비즈니스포스트 ]",0
728,2020-04-24,"현대홈쇼핑, 아이스팩 이어 ‘프라이팬’ 재활용 나선다","▲ CNB뉴스, CNBNEWS, 씨앤비뉴스 현대홈쇼핑, 프라이팬 수거 친환경 캠페인. (사진=현대백화점) 현대홈쇼핑의 친환경 경영이 진화하고 있다. 유통업계 최초로 지난 2018년부터 신선식품 포장용 아이스팩을 수거해...",1
729,2020-04-24,"현대홈쇼핑, '아이스팩' 이어 '프라이팬' 재활용 나선다",현대홈쇼핑 친환경 경영이 진화하고 있다. 유통업계 처음 2018년부터 신선식품 포장용 아이스팩을 수거해 재활용하는 캠페인을 벌인 데 이어 이번엔 사용하지 않거나 코팅이 벗겨져 사용하지 못하는 프라이팬을 수거해...,1
730,2020-04-27,[힘내! 대한기업] 코로나 위기 속 상생 행보 빛난 현대백화점그룹,현대홈쇼핑도 업계 처음으로 지난해 1월부터 모든 중소 협력사를 대상으로 판매 대금을 앞당겨 지급하고 있다. TV·데이터방송(플러스샵)·온라인몰(현대H몰)과 거래하고 있는 4250개 중소 협력사의 판매대금 지급...,2
731,2020-04-27,"유통주 다 올라, GS리테일 주가 16%대 이마트 10%대 뛰어",BGF리테일 주가는 6.73% 상승한 15만8천 원에 장을 마쳤다. GS홈쇼핑 주가는 직전 거래일보다 6.27% 뛴 12만5400원에 거래를 끝냈고 현대홈쇼핑 주가는 2.41% 상승한 6만8100원에 장을 마쳤다. [비즈니스포스트 ],0
732,2020-04-27,'빠른 배송'에 더 힘주는 쿠팡·이베이…물류 인프라 공격투자,"현대백화점과 현대홈쇼핑은 종합쇼핑몰인 더현대닷컴(백화점)과 현대H몰(홈쇼핑)을, 패션업체 한섬과 인테리어 업체 현대리바트, 식품 계열사 현대그린푸드는 전문몰 형태로 더한섬닷컴과 리바트몰, 그리팅몰을 각각...",0
733,2020-04-27,"현대홈쇼핑, 아이스팩 이어 ‘프라이팬’ 재활용 나선다","현대홈쇼핑의 친환경 경영이 진화하고 있다. 유통업계 최초로 지난 2018년부터 신선식품 포장용 아이스팩을 수거해 재활용하는 캠페인을 벌인 데 이어, 이번엔 사용하지 않거나 코팅이 벗겨져 사용하지 못하는...",1
734,2020-04-27,"건강기능식품 기업, 코로나19 영향에 매출 '껑충'","대신증권은 ""주요 판매 채널인 홈쇼핑에서 코로나19 반사 수혜를 확인했다""며 ""롯데홈쇼핑은 2월초부터 17일까지 건기식 주문매출이 전년대비 137% 증가했고, 현대홈쇼핑의 경우엔 2~3월 건기식 매출이 74.6% 증가한...",0
735,2020-04-27,"""택배 보랭제 식물 영양제로 쓰세요"" 속도내는 필(必) 환경",현대홈쇼핑은 작년 말 서울 마장축산물전통시장에 아이스팩 1만개를 기부했다. 소비자들이 재사용 캠페인에 참여해 회사로 보내준 분량이다. 지난해에만 100만개 이상의 아이스팩을 수거했다. 서울 일부 구청에...,4
736,2020-04-28,"유통주 대체로 올라, 현대백화점 6%대 호텔신라 4%대 뛰어",현대홈쇼핑 주가는 전날보다 4.7% 오른 7만1300원에 거래를 마쳤다. GS홈쇼핑 주가는 3.27% 높은 12만9500원에 장을 끝냈다. GS리테일 주가는 전날보다 3.97% 상승한 3만7950원에 거래를 마감했고 BGF리테일 주가는 0.32...,0
737,2020-04-28,"국민연금, 코로나19로 급락 유통주 '저점매수'",현대홈쇼핑 주식 2만478주를 추가 매수해 지분 12.59%를 보유한 주요 주주가 됐다. 이마트 주식은 21만7889주나 추가 취득했다. 국민연금은 이마트 지분 13% 이상을 보유하게 됐다. 보유한 이마트 주식가치는 4307억...,0
738,2020-04-28,"㈜현대홈쇼핑,각 부문 경력 채용 5월 6일 마감","㈜현대홈쇼핑에서 각 부문 경력 채용을 진행한다.모집부문은 Hmall광고제휴,정보보호 부문이다.공통 자격요건은 4년제 대학교 학사 이상 학위소지자다.기타 자격요건 및 우대사항,경력사항은 모집 부문별로 상이하다....",0
739,2020-04-28,여행 테마주 기지개 펴나?...참좋은 여행·모두투어·하나투어 일제히 상승,"8%)▲12위 현대홈쇼핑71300원,3200원(4.7%)▲13위 하나투어42700원,1900원(4.66%)▲14위 한세실업12450원,550원(4.62%)▲15위 파라다이스15950원,650원(4.25%)▲16위 영원무역27300원,1100원(4.2%)▲17위...",0
740,2020-04-29,"유통주 혼조, 호텔신라 3%대 오르고 이마트 현대백화점 내려",63% 떨어진 15만8천 원에 장을 끝냈다. GS홈쇼핑 주가는 전날보다 1.39% 하락한 12만7700원에 장을 마쳤고 현대홈쇼핑 주가는 전날보다 0.98% 오른 7만2천 원에 거래를 끝냈다. [비즈니스포스트 ],0
741,2020-04-29,"건강한 다이어트 선도하는 휴럼, ‘트루락 날씬다이어트 유산균’ 런칭","주원료로 하여 체지방 감소는 물론 장 건강에도 도움이 될 수 있도록 설계했다”고 설명했다. 한편, 이번에 출시하는 트루락 날씬 다이어트 유산균은 휴럼몰과 롯데홈쇼핑, 현대홈쇼핑 등에서 구매 가능하다.",0
742,2020-04-29,유통업계에 부는 '친환경' 바람..편의점·이커머스 '일회용품 줄이기' 적극 동...,현대홈쇼핑은 지난 2월부터 접착제를 사용하지 않는 친환경 배송 박스 ‘핑거박스’를 개발해 사용하고 있다. 접착제 없이 조립만으로 밀봉까지 가능하다. 상품을 꺼낼 때는 겉면에 있는 절취선에 손가락을 넣어...,1
743,2020-04-29,"TS샴푸 최대용량 패키지, 다음 달 5일 롯데홈쇼핑서 만난다","이번 행사는 5월 한 달간 국내 주요 홈쇼핑 방송인 GS홈쇼핑, CJ오쇼핑, 현대홈쇼핑, 홈앤쇼핑 및 NS홈쇼핑에서도 진행될 예정이다. ‘올뉴플러스TS샴푸’ 홈쇼핑 방송 론칭 사상 최대 용량을 구성한 이번...",0
744,2020-04-29,"온라인 공략 나선 유통 공룡들… “나홀로 롯데, 이커머스와 손잡은 신세계·...","한편 롯데와 신세계는 그룹 유통 계열사를 하나로 묶은 통합 온라인몰을 운영하고 있지만, 현대는 백화점·홈쇼핑·한섬·리바트 등 각 계열사별로 따로 온라인몰을 운영하고 있다. [ ]",0
745,2020-04-29,"[현장이슈] 대면에 익숙한 중장년층, 온라인 이용 편할까…“인터넷 이용, 업...","코로나19 여파로 이용률 더 높아진 인터넷 쇼핑, 중장년층 “전단지가 더 편해…인터넷 이용에 시간 많이 걸려” 전업주부 이모(57)씨는 최근 코로나19 사태 이후로 SSG닷컴, 현대몰, 롯데홈쇼핑, 11번가 등 인터넷 쇼핑을...",0
746,2020-04-29,"㈜현대홈쇼핑, 5월 6일(수)까지 경력직 채용","㈜현대홈쇼핑에서 경력직을 채용한다. 모집분야는 Hmall광고제휴, 정보보호이다. 세부 지원자격 및 우대사항은 분야별로 차이가 있어 꼼꼼한 채용공고 확인이 필요하다. 입사지원은 오는 5월 6일(수)까지 현대백화점그룹...",0
747,2020-04-29,"유진투자증권, 지분 경쟁 불붙나?...세종텔레콤 지분 확보 소식에 상한가","11%) ▲13위 현대홈쇼핑 72000원,700원(0.98%) ▲14위 LF 13150원,100원(0.77%) ▲15위 신세계 265000원,1500원(0.57%) ▲16위 쿠쿠홈시스 35100원,50원(0.14%) ▲17위 아난티 10000원,0원(0%) ▲17위...",0
748,2020-04-29,"소비심리, 황금연휴엔 풀릴까",현대홈쇼핑에서도 염색제가 4월 들어(27일 현재) 13억원어치가 팔리는 등 전년 동월 대비 매출이 75% 늘었다. 코로나19로 매출이 급감한 오프라인 유통업체들은 부처님오신날인 30일부터 어린이날인 5월5일까지...,0
749,2020-04-29,"닥터 브로너스, 현대홈쇼핑 '퓨어 캐스틸 솝 최대용량 패키지' 공개","Bronner's)가 5월 2일 토요일 오전 9시 20분 현대홈쇼핑 '왕영은의 톡 투게더'를 통해 홈쇼핑 최초, 최대용량 구성의 '퓨어 캐스틸 솝 최대용량 패키지'(사진)를 단독 공개한다고 29일 밝혔다. 퓨어 캐스틸 솝 최대용량...",0
750,2020-04-30,"현대렌탈케어, 프리미엄 제품 투입해 흑자달성 앞당기기 전력투구",현대홈쇼핑 자회사 현대렌탈케어는 20일 프리미엄형 공기청정기 '큐밍 더 블레이드' 2종을 선보였다. 5월 이후에도 신형 프리미엄 정수기를 선보이는 등 신제품을 대거 출시할 계획도 내놨다. 현대렌탈케어 관계자는...,0
751,2020-04-30,"현대홈쇼핑 매진 로봇청소기 아이클레보 G5, 오는 5월 7일 생방송",로봇전문기업 유진로봇의 로봇청소기 브랜드 아이클레보의 베스트셀러 모델 ‘아이클레보 G5’가 지난 25일 방송된 현대홈쇼핑 생방송에서 1시간 만에 매진을 기록했다. 특히 아이클레보 G5는 지난 3월 진행된 제 1회...,0
752,2020-05-01,"현대홈쇼핑, 창사 19주년 맞아 '고객감사대전' 진행…벤츠·재네시스 경품",현대홈쇼핑은 창사 19주년을 맞아 5월 한 달 동안 ‘고객감사대전’을 진행한다고 1일 밝혔다. 이번 행사 기간 동안 자동차 경품 등 다양한 프로모션을 강화해 소비 진작에 나선다는 계획이다. 현대홈쇼핑은 행사 기간...,0
753,2020-05-01,"현대홈쇼핑, 5월 '고객감사대전'...벤츠·제네시스 등 경품",현대홈쇼핑이 창사 19주년을 맞아 5월 한달 동안 '고객감사대전'을 진행한다. 먼저 행사 기간 동안 현대홈쇼핑에서 구매한 고객을 대상으로 자동차 2대를 증정하는 경품 행사를 내건다. 현대홈쇼핑...,0
754,2020-05-01,"로봇청소기 아이클레보 G5, 오는 7일 현대홈쇼핑 생방송",로봇전문기업 유진로봇의 로봇청소기 브랜드 아이클레보는 오는 7일 오후 7시 40분 현대홈쇼핑 방송 최저가 생방송을 진행한다고 1일 밝혔다. 아이클레보 G5는 지난 4월 25일 현대홈쇼핑 생방송에서 방송 1시간만에...,0
755,2020-05-01,"현대홈쇼핑, 창사 19주년 맞아 '고객감사대전' 진행",현대홈쇼핑은 창사 19주년을 맞아 5월 한 달간 '고객감사대전'을 진행한다고 1일 밝혔다. 현대홈쇼핑은 이번 행사 기간에 자동차 경품 등 다양한 프로모션을 강화해 소비 진작에 나선다는 계획이다. 현대홈쇼핑은 행사...,0
756,2020-05-01,"현대홈쇼핑, 창사 19주년 맞이 5월 한 달간 ‘고객감사대전’ 실시",브레이크뉴스최애리 기자= 현대홈쇼핑은 창사 19주년을 맞아 5월 한 달 동안 ‘고객감사대전’을 진행한다고 1일 밝혔다. 현대홈쇼핑은 이번 행사 기간 동안 자동차 경품 등 다양한 프로모션을 강화해 소비 진작에...,0
757,2020-05-01,"황금연휴 고객잡기 나선다…티몬, 쿠팡 등 온라인 세일 대전","코로나19와 사회적 거리두기로 위축됐던 소비심리를 살리기 위해 다양한 이벤트로 고객사로잡기에 나섰다.1일 업계에 따르면 티몬, 쿠팡, 11번가 등 e커머스를 비롯해 창사 19년을 맞은 현대홈쇼핑 등 TV홈쇼핑...",0
758,2020-05-01,"현대홈쇼핑, 이달 말까지 고객감사대전…경품으로 벤츠 내걸어","현대홈쇼핑은 창사 19주년을 맞아 5월 한 달 동안 '고객감사대전'을 진행한다고 1일 밝혔다. 현대홈쇼핑은 구매고객을 대상으로 자동차 2대를 증정하는 경품행사를 내건다. 현대홈쇼핑, 현대홈쇼핑플러스샵...",0
759,2020-05-01,"현대홈쇼핑, 창사 19주년 기념 '감사대전' 개최",현대홈쇼핑은 창사 19주년을 맞아 5월 한 달 동안 ‘고객감사대전’을 진행한다고 1일 밝혔다. 현대홈쇼핑은 이번 행사 기간 동안 자동차 경품 등 다양한 프로모션을 강화해 소비진작에 나선다는 계획이다. 먼저...,0
760,2020-05-01,"""황금연휴 잡아라""...온라인유통업계, 역대급 세일 경쟁","1일 업계에 따르면 티몬, 쿠팡, 11번가 등 e커머스를 비롯해 창사 19년을 맞은 현대홈쇼핑 등 TV홈쇼핑 업계도 대대적인 고객감사 행사에 들어갔다. 티몬은 1일부터 1주일간 '퍼스트위크'를 진행한다. 5월 가정의 달을...",0
761,2020-05-01,"현대홈쇼핑, 창사 19주년 맞아 ‘고객감사대전’ 진행",현대홈쇼핑은 창사 19주년을 맞아 이달 한 달 동안 ‘고객감사대전’을 진행한다고 1일 밝혔다. 현대홈쇼핑은 이번 행사 기간 동안 자동차 경품 등 다양한 프로모션을 강화해 소비 진작에 나선다는 계획이다....,0
762,2020-05-04,네이버·카카오 '라이브 커머스' 강세에 긴장하는 '홈쇼핑',"현대홈쇼핑은 모바일 전용 생방송 '쇼핑 라이브'를 선보였고, 롯데홈쇼핑은 모바일라이브 방송국 '몰리브' 시스템을 도입해 시청자와 소통하는 라이브 커머스를 선보였다. 롯데홈쇼핑은 앞으로도 라이브 커머스 경쟁력을...",0
763,2020-05-04,집토끼 관리?!…유통업계 멤버십 대대적 개편,"현대홈쇼핑도 별도의 VIP 등급제로 운영되던 탑클래스와 Hmall 멤버십을 통합하고, 탑클래스 선정주기를 기존 1년에서 6개월로 줄였다. GS샵은 2018년 5개였던 멤버십 등급을 3개로 변경했다. 이처럼 유통업계가 멤버십...",0
764,2020-05-04,홈쇼핑 브랜드평판 5월 빅데이터 분석 1위는 롯데홈쇼핑…CJ오쇼핑·GS홈쇼핑...,"대한민국 TV홈쇼핑 시장을 이끌고 있는 TV홈쇼핑 브랜드인 현대홈쇼핑, GS홈쇼핑, CJ오쇼핑, 롯데홈쇼핑, 홈앤쇼핑, NS홈쇼핑, 공영홈쇼핑에 대해 빅데이터를 이용한 브랜드 평판분석를 했다....",0
765,2020-05-04,"현대홈쇼핑, 창사 19주년...5월 한 달간 '고객감사대전'",현대홈쇼핑(대표 강찬석)은 창사 19주년을 맞아 5월 한 달 동안 '고객감사대전'을 진행한다고 밝혔다. 이번 행사 기간 현대홈쇼핑은 TV홈쇼핑 방송과 온라인쇼핑몰 등을 통해 자동차 경품 등 다양한 프로모션 강화로...,0
766,2020-05-04,"현대홈쇼핑, 창사 19주년 맞아 ‘고객감사대전’ 진행",5월 한 달간 TV홈쇼핑·현대H몰·플러스샵 구매한 고객 대상 자동차 경품 등 다양한 혜택 제공 현대홈쇼핑은 창사 19주년을 맞아 5월 한 달 동안 ‘고객감사대전’을 진행한다고 1일 밝혔다. 현대홈쇼핑은 이번 행사 기간...,0
767,2020-05-04,"""기업, 헤지펀드와 협상과정 공시해야""","행동주의펀드 활동커져 ""당국, 규제개선 필요"" 금융감독연구에서 제안 미국 투자회사 돌턴인베스트먼트는 현대홈쇼핑에 배당확대를 요구한데 이어 국내 안경렌즈 시장 1위 업체인 삼영무역을 상대로 주주제안 방식으로...",3
768,2020-05-04,‘집토끼 챙기기’…유통업계 멤버십 손질,"현대홈쇼핑도 별도의 VIP 등급제로 운영되던 탑클래스와 Hmall 멤버십을 통합하고, 탑클래스 선정주기를 기존 1년에서 6개월로 줄였다. GS샵은 2018년 5개였던 멤버십 등급을 3개로 변경했다. 이처럼 유통업계가 멤버십...",0
769,2020-05-05,홈쇼핑 업계 '중소기업의무편성비율' 실효성 논란,"5일 업계에 따르면 과학기술정보통신부는 이달 중순 현대홈쇼핑과 NS홈쇼핑이 재승인 심사를 진행할 예정이다. 과기부는 홈쇼핑 재승인 시 중소기업 보호를 위한 판매수수료율 인하, 중소기업 의무 편성 비율 산정 등을...",2
770,2020-05-05,"현대홈쇼핑, 창사 19주년 맞아 ‘고객감사대전’ 진행",현대홈쇼핑은 창사 19주년을 맞아 5월 한 달 동안 ‘고객감사대전’을 진행한다고 1일 밝혔다. 현대홈쇼핑은 이번 행사 기간 동안 자동차 경품 등 다양한 프로모션을 강화해 소비 진작에 나선다는 계획이다. 먼저...,0
771,2020-05-05,'탈모샴푸' 점유율 41%…대기업 꺾은 트릴리온,"TS샴푸는 2014년 GS홈쇼핑을 시작으로 현재 CJ오쇼핑, 현대홈쇼핑 등에서 판매되고 있다. 장 사장은 지금도 회원 수 16만 명에 달하는 탈모닷컴을 통해 소비자들과 소통하고 있다. 시장 진입과 동시에 제품 인지도를...",0
772,2020-05-05,"홈쇼핑업계 '생존기' ""TV보다 모바일""...매출 견인 대표 '라방'은?","현대홈쇼핑도 모바일 생방송 '쇼(SHOW)핑라이브(LIVE)'가 있다. 재미와 전문성, 트렌디함을 키워드로 상품별 특화된 전용 프로그램을 운영한다. 방송 시간은 월·수·목 오전 11시와 저녁 6·7·8시, 일요일 7·8시다....",0
773,2020-05-06,"현대백화점, 2년만에 회사채 발행",IB업계는 신사업 투자 과정에서 현대백화점 외에도 현대그린푸드나 현대홈쇼핑 등 다른 계열사가 추가로 자금 조달에 나설 가능성에도 주목하고 있다. 현대백화점그룹은 최근 4년간 현대백화점만 한 차례 회사채...,0
