,date,title,contents,label
392,2020-02-25,"창원시, 코로나19 확진자 급증하나","이후 18일 몸살과 두통이 발생해 종일 자택에 머무르다 19일 유내과, 신세계약국을 방문하고, 20일 최이비인후과와 굿모닝약국 등을 방문했다. 또 24일 창원보건소를 방문해 검사 의뢰를 한 후 근로복지공단 창원병원...",0
393,2020-02-25,대구 신세계 협력사원 코로나19 확진…26일 임시휴점,"직원 동선과 접촉자 CCTV 통해 분석중 신세계백화점 대구점에서 일하던 협력사원이 코로나19 확진 판정을 받아 26일 대구점이 휴점에 들어간다. 신세계백화점은 25일 ""신종 코로나바이러스 감염증(코로나19) 확진자와...",0
394,2020-02-25,‘신종 코로나’ 확진자 다녀간 신세계 대구점ㆍ코스트코 부산점 임시 휴점,"신종 코로나바이러스 감염증(코로나19) 확진자들이 다녀간 신세계백화점 대구점, 코스트코 부산점 등이 임시 휴점한다. 25일 업계에 따르면 신세계백화점은 대구점 협력사원 A씨가 25일 신종 코로나 확진 판정을...",0
395,2020-02-25,창원 25일 확진자 3명 동선 공개,19일 오전 9시 30분에 도보로 가음정대상가 4층 유내과에서 진료를 받았고 오전 10시에 같은 상가 1층 신세계약국에 들른 뒤 오전 10시 30분 집으로 돌아왔다. 20일 오전 9시 55분에는 남양동 최이비인후과에서 진료를...,0
396,2020-02-25,[코로나19] 경남 확진자 동선(2.25. 15시 기준),(09:14) ⇒ 신세계 약국(09:22) ○ 2월 20일(목) : 남양동 최이비인후과(09:55) ⇒ 남양동 굿모닝약국(10:00) ⇒ 자택(10:30) ⇒ 가음동 남창원농협 농수산물종합유통센터(10:49~11:17) ⇒ 자택(12:00) ⇒ 신월동...,0
397,2020-02-25,신세계百 대구점 확진자 발생에 26일부터 휴점,신세계백화점은 대구점 협력사원이 코로나19 확진자로 최종 판정을 받아 해당 매장을 25일 오후 7시 조기 폐점했다고 밝혔다. 이에 따라 대구점은 26일부터 임시휴점 한다. 신세계백화점에 따르면 이 사원은 대구점 내...,0
398,2020-02-25,[2월 4주 미디어동향] MBC 사장된 해직언론인 박성제 보도국장,■ [한국사진기자협회] 광주·전남지회 주최로 지난 19일 '2020 광주·전남 보도사진전'이 광주 신세계백화점 갤러리에서 개막했다. '현장의 눈빛'이라는 주제로 열리는 이번 사진전은 25일까지 계속된다. 지난 한 해 동안...,0
399,2020-02-25,[속보] 대구 신세계백화점 7층 직원 코로나19 확진 판정,연합뉴스에 따르면 대구 신세계백화점 직원이 신종 코로나바이러스 감염증(코로나19) 확진 판정을 받았다. 25일 대구 신세계백화점 등에 따르면 이날 오후 6시께 백화점 7층 직원이 확진 판정을 받았다. 이에 따라 백화점...,0
400,2020-02-26,[코로나19] 경남 확진자 동선(2.26. 21시 기준),(09:14) ⇒ 신세계 약국(09:22) ○ 2월 20일(목) : 남양동 최이비인후과(09:55) ⇒ 남양동 굿모닝약국(10:00) ⇒ 자택(10:30) ⇒ 가음동 남창원농협 농수산물종합유통센터(10:49~11:17) ⇒ 자택(12:00) ⇒ 신월동...,0
401,2020-02-26,"김영록 지사, 선제적 대응 차원 ""신천지 교회 이미 '강제 폐쇄'","또한, 어려움을 겪고 계시는 농어민 여러분을 위해 농수산물 판로확대에도 적극 노력하겠습니다.남도장터, 이랜드 리테일(서울 강남점·강서점), 신세계백화점 등을 통해 면역력 강화에 도움이 되는 빨간 김치, 양파즙...",0
402,2020-02-26,"'욱토크' 보아, 압구정 단골 식당 방문 ""혼자 몰래 온다""","이어 그는 ""연습생 때 회사가 방배동에 있었다가 압구정동으로 옮겼다. 그 때 처음 여기서 먹어보고 신세계를 맛봤다""고 이야기했다. [티브이데일리 / 사진=SBS '이동욱은 토크가 하고 싶어서']",0
403,2020-02-26,[에너지경제신문 오프라인] 먼저 만나는 에너지경제신문 헤드라인 - 2월 27일,"신라 신세계 현대 인천공항 면세점 입찰 4파전 롯데마트 주문후1시간내배송 내달부터 풀필먼트스토어 도입 파리파게뜨 시그니처 생크림 케이크 출시 패션중견社, 수익 강화 전략 통했다 풀무원 한국서 가장 존경받는...",0
404,2020-02-26,[미리보는 이데일리신문]강남에 몰린 재건축…집값 격차 더 벌렸다,"30년…양준일 신세계인터내셔날 모델로 -배달의민족, 격리된 배달원에 일주일 생계비 지급 -메르츠證 ‘참사랑 봉사단’ 14년째 나눔활동 이어가 △사회 -침대 아닌 온돌방서 다닥다닥 생활…‘전염병 인큐베이터’ 된...",0
405,2020-02-26,"이마트, 봄맞이 골프대전 행사",이마트에서 골프용품전품목50만·100만·150만2·00만원 구매 시 2만·5만·7만·10만원을 할인 받을 수 있고 행사카드로 50만·100만·150만·200만원 구매 시 신세계 상품권 2만·5만·7만·10만원을 추가 증정한다. 김수인...,0
406,2020-02-26,'코로나 확산 저지' 대처 돋보인 지역백화점,대구신세계백화점과 롯데백화점 대구점이 대표적인 사례다. 대구신세계백화점은 지난 25일 오후 8시께 7층에 근무 중인 협력업체 직원 1명이 코로나19 확진 판정을 받은 것을 파악해 고객 및 직원들을 즉시 내보내고 조기...,2
407,2020-02-26,['흥행 불패' 인천공항 면세점 입찰] '1兆 황금알' 사업권 놓고 4파전..코로나...,"이번 입찰에는 롯데, 신라, 신세계, 현대백화점 등 유통 공룡들이 모두 도전장을 던지면서 치열한... 호텔신라, 신세계디에프, 현대백화점면세점 등 업계 '빅4'가 모두 참여했다. 입찰 공고 대상 사업권은 대기업 5개...",0
408,2020-02-26,"이마트, 27일부터 '2020 골프대전' 행사 진행","이마트에서 골프용품 전품목 50만/100만/150만/200만원 구매 시 2만/5만/7만/10만원을 할인 받을 수 있고, 행사카드로 50만/100만/150만/200만원 구매 시 신세계 상품권 2만/5만/7만/10만원을 추가 증정한다. 김수인 이마트...",0
409,2020-02-26,"간편하면서도 맛있고, 영양까지 챙겨줘 쟁여 두고 먹기 좋은 자취생 먹거리 인...","현재 GS25와 홈플러스 및 롯데마트, 신세계 백화점에서 판매되고 있으니, 집콕러들은 동네 편의점이나 대형 마트에서 맛 별로 구매할 것을 추천한다. 국내에서 판매되고 있는 맛은 ‘초콜릿 칩 쿠키 도우’, ‘초콜릿 퍼지...",0
410,2020-02-27,코로나19 초기 1월 유통가 편의점·온라인몰에 몰렸다,"조사 대상 유통업체는 오프라인은 백화점, 대형마트, 편의점 각 3개사와 SSM 4개사 등 13개사이고, 온라인은 이베이코리아, 11번가, 인터파크, 쿠팡, 이마트, 신세계, 에이케이몰, 홈플러스, 갤러리아몰, 롯데닷컴...",0
411,2020-02-27,코로나에 비싼 임대료 탓…인천공항 대기업 면세점 2곳 '유찰',"27일 면세업계와 인천국제공항공사에 따르면 대기업 면세점 사업권 입찰전에 롯데, 신라, 신세계, 현대백화점 4곳이 뛰어들었다. 대기업은 제1터미널(T1) 서편 DF2(향수·화장품) 1개, DF3와 DF4(주류·담배) 2개, 동편...",0
412,2020-02-27,[우정혁신도시 안착 언제쯤]환경분야 '시즌2' 전략으로 선점 필요성,"무엇보다 혁신도시 활성화를 위해서는 신세계 입점, 산학연 클러스터 활성화가 필수다. 하지만 신세계 입점은 기약이 없다. 이 때문에 추가 공공기관 이전, 기존 혁신도시와 연계한 신산업으로 혁신도시 활성화의 돌파구를...",0
413,2020-02-27,[코로나19 패션업계 실시간 상황],30) *신세계백화점 강남점은 코로나19 확진자가 3월 29일 방문한 것을 3월 31일 확인했다.상시 방역을 진행 중인 강남점은 서초구청 감염병관리팀 등 보건당국의 지침에 따라 오늘(4월 1일) 정상 영업한다. *신세계백...,0
414,2020-02-27,어메이징브루잉컴퍼니 / 수제맥주 ‘첫사랑’ Best of 2020 & 대상 수상,수제 맥주 업체 어메이징 브루잉 컴퍼니의 ‘첫사랑’이 다음달 25일 서울 소공동 신세계 웨스틴조선호텔 그랜드볼룸에서 열릴 ‘2020 대한민국 주류대상’에서 크래프트 맥주 에일 부문의 Best of 2020 과 대상을...,0
415,2020-02-27,인천공항 면세점 '알짜' 향수·화장품 사업권 등 2곳 유찰,"롯데·신라·신세계·현대백화점면세점 등 4곳이 참여했다. 25일 오전 인천국제공항 출국장 면세점이... 신라와 롯데에 신세계와 현대백화점까지 가세할 것으로 전망됐지만, 예상을 모두 비켜갔다. 현재 DF2...",0
416,2020-02-27,[코로나19] 경남 확진자 동선(2.27. 17시 기준),자차 ⇒ 신세계백화점 김해점 4층 키무카츠(16:52~21:02) ⇒ 도보 ⇒ 김해시보건소 ⇒ 시내버스 8번... (09:14) ⇒ 신세계 약국(09:22) ○ 2월 20일(목) : 남양동 최이비인후과(09:55) ⇒ 남양동 굿모닝약국(10:00)...,0
417,2020-02-27,"신세계백화점 경기점, 확진자 방문으로 28일 6층 휴점","신세계백화점은 신종 코로나바이러스 감염증(코로나19) 확진자가 지난 23일 경기점 6층(아동ㆍ스포츠관)을 방문한 것으로 확인됨에 따라, 28일 하루 동안 해당 층 전체 매장을 휴점한다고 27일 밝혔다. 경기점은 확진자...",0
418,2020-02-27,"신세계백화점 경기점, 코로나19 확진자 방문한 6층 매장 '임시 휴점'","신종 코로나바이러스 감염증(코로나19) 확진자가 신세계백화점 경기점 6층 아동·스포츠관을 방문한 것으로... 신세계 관계자는 ""코로나19 확산 방지와 고객 및 직원 안전을 위해 선제적인 방역활동과 위생관리에 만전을...",0
419,2020-02-27,[에너지경제신문 오프라인] 먼저 만나는 에너지경제신문 헤드라인 - 2월 28일,"온정 신세계그룹 임직원 성금 10억원 현대百, 긴급 지원금 10억원 기탁 LS, 코로나19 확산방지 3억원 기탁 농심, 자가격리시민에 라면 20만개 동서발전, 온실가스 감축 위해 탄소상쇄 평화의 숲 만든다 조성완 전기안전公...",0
420,2020-02-28,서울 확진자 78명...백화점·구청 잇따라 폐쇄,"서초구에도 확진자가 1명 추가되면서 확진자가 방문한 뉴코아아울렛 강남점이 일시 폐쇄됐고, 신세계백화점 강남점도 협력사원이 확진 판정을 받아 하루 휴점에 들어갔습니다. 광진구에서는 이탈리아 출장을 다녀온...",0
421,2020-02-28,"백군기 용인시장 ""코로나19 위기 극복 대열에 동참해 달라""","이어 ""오늘 수원시 확진환자가 다녀갔다는 이유로 죽전 신세계백화점 6층 전체를 폐쇄하고 방역소독을 했다. 한 연구소에선 확진환자가 발생해 직원 15명이 자택에 격리됐다. 이처럼 운영 중단으로 인한 기업손실 또한...",0
422,2020-02-28,[자막뉴스] 대형 쇼핑몰 잇따라 폐쇄…공공기관도 곳곳서 문 닫아,"('코로나19' 확진자가) 여기에 저희 방문했다 그래서요.""] 매출액 국내 1위 백화점인 신세계 백화점 강남점과 인근의 뉴코아 아울렛 강남점도 문을 닫았습니다. 특히, 협력사 직원이 확진 판정을 받은 신세계 백화점...",0
423,2020-02-28,서울 확진 6명 늘어…대형 쇼핑몰·공공기관 잇따라 폐쇄,"('코로나19' 확진자가) 여기에 저희 방문했다 그래서요.""] 매출액 국내 1위 백화점인 신세계 백화점 강남점과 인근의 뉴코아 아울렛 강남점도 문을 닫았습니다. 특히, 협력사 직원이 확진 판정을 받은 신세계 백화점...",0
424,2020-02-28,"신세계百 강남점, 전관 임시휴점…코로나19 확진 방지에 만전 기할 것","신세계백화점 강남점/신세계백화점 신세계百 강남점, 전관 임시휴점…코로나19 확진 방지에 만전 기할 것 신세계백화점 강남점은 신종 코로나바이러스 감염증(코로나19) 확진자와 접촉한 협력사원이 최종 확진 판정을...",0
425,2020-02-28,"대구 사는 아들 만난 뒤, 현대차 울산공장도 뚫렸다",반포 뉴코아아울렛과 신세계 백화점 강남점도 각각 50대와 20대 확진자가 다녀간 것으로 확인되면서 임시 폐쇄됐습니다. 서울대학교 대학원생이 감염 확진을 받으면서 기숙사 일부가 폐쇄되기도 했습니다. 서울대학교는...,0
426,2020-02-28,현대차 또 멈춘다…울산2공장서 ‘코로나19’ 확진자 발생,신세계백화점 강남점은 협력사원이 확진자로 판정돼 이날 문을 닫았다. 이달에만 두 번째 휴점이다. 롯데백화점 포항점도 확진자 발생에 따라 28일 오후 4시부터 임시 휴업에 들어갔다. 앞서 롯데백화점 본점도 중국인...,0
427,2020-02-28,'경쟁? 생존 먼저' 초유의 인천공항 면세사업권 유찰 사태 뜯어보니,특히 2018년 롯데면세점 자진 반납 당시에는 정유경 신세계 총괄사장이 이끄는 신세계면세점과 이부진 호텔신라 사장의 신라면세점이 맞붙는 ‘사촌대결’ 드라마가 펼쳐지기도 했다. 롯데면세점은 사드 보복 및 임대료...,0
428,2020-02-28,"신세계 강남점, 현대차 울산2공장…줄줄이 '셧다운'","신세계백화점 강남점을 비롯해서 곳곳의 백화점과 쇼핑몰이 임시 휴점에 들어갔고, 현대자동차 공장 중 한 곳도 멈췄습니다. 송지혜 기자입니다. 국내 백화점 중 매출을 가장 많이 올리는 서울 신세계백화점...",0
429,2020-02-28,코로나19 확진에 줄줄이 폐쇄…현대차 공장부터 강남 백화점까지,"서울에선 신세계백화점 강남점, 뉴코아 강남점, 여의도 IFC몰 역시 직원이 확진 판정을 받았거나 확진자가 방문해 문을 닫았습니다. 국내 최고 상권인 서울 명동 의류매장 건물에서 7명이 무더기 확진 판정을 받으면서...",0
430,2020-03-02,마포문화재단 송제용 대표이사 취임,"임기는 3년이다. 마포문화재단은 서울 마포구 산하에 있는 독립법인체로, 마포아트센터를 운영한다. shee@heraldcorp.com ▶신세계상품권, 에어팟 프로가 공짜! ▶헤럴드 ‘팩트체커’ 진실은 바로 이것",0
431,2020-03-02,"다날, 작년 순익 250억원…역대 최대 실적","또 SSG페이와 제휴해 신세계 백화점, 이마트, 스타필드, 스타벅스 등 신세계 계열사 모든 매장에서 SSG 머니로도 전환해 결제할 수 있어 이용자의 호응도 높다. 다날 관계자는 ""삼성페이와 협력해 선보인 휴대폰 결제...",0
432,2020-03-02,"'더 짠내투어' 서울 가성비 맛집, 3,500원 삼겹살 → 5,000원 라면 뷔페…함소...","함소원과 슬리피는 ""천원의 신세계를 보여주겠다""며 입을 모아 자신감을 내비쳤다. 500원 맛집의 정체는 바로 500원에 부침개 한 장을 주는 전집이었다. 보통 부침개가 1만원 전후인 경우가 많은데, 해당 맛집은...",0
433,2020-03-02,"홍진영, 대구 시청·경북도청에 마스크 2만장 전달","작은 나눔이지만 도움이 되어 하루빨리 이번 사태가 모두 끝났으면 좋겠다”고 전했다. wp@heraldcorp.com ▶신세계상품권, 에어팟 프로가 공짜! ▶헤럴드 ‘팩트체커’ 진실은 바로 이것",0
434,2020-03-02,명품 천하 속 가성비甲 '젠더리스' 향수의 이유있는 돌풍[기획],신세계인터내셔날이 소개한 스웨덴 니치 향수 '바이레도'의 국내 매출은 2018년 79% 증가했고 작년 상반기에만 전년 대비 35% 늘었다. 프랑스 브랜드 딥티크와 영국의 럭셔리향수 조 말론의 작년 상반기 매출 증가세도 각각...,0
435,2020-03-02,"'오지GO' 김병만·윤택·김승수, 대추장 향한 사죄 해물짬뽕 라면 개시…반응...","제작진은 “평소 양념이나 조미료 없이 재료 본연의 요리를 즐기는 코무바울루족에게 간장과 설탕, 라면 수프를 활용한 한국식 음식은 신세계에 가까웠을 것”이라며 “그들의 입맛에 맞추기 위해 3인방이 최대한...",0
436,2020-03-02,"포항시, 숨겨진 신천지교회 관련 시설 6곳 추가 폐쇄… 총 23곳","감염증(코로나19)확산 저지에 필사의 노력을 하겠다”고 밝혔다. ksg@heraldcorp.com (본 기사는 헤럴드경제로부터 제공받은 기사입니다.) ▶신세계상품권, 에어팟 프로가 공짜! ▶헤럴드 ‘팩트체커’ 진실은 바로 이것",0
437,2020-03-02,인천 거주자 50대 코로나19 확진 환자 또 발생… 현재 총 7명 나와,"한 전수 조사에 나설 방침이며 확진 환자 A 씨의 접촉자 및 이동경로 등을 신속하게 면담 조사해 발표할 예정이다. gilbert@heraldcorp.com ▶신세계상품권, 에어팟 프로가 공짜! ▶헤럴드 ‘팩트체커’ 진실은 바로 이것",0
438,2020-03-02,귀농·귀촌의 꿈은 경북예천에서 이루세요...청년창업 활성화 에 30억 지원,"이로 인해 436농가 733명이 귀농·귀촌하는 성과를 올렸다. ksg@heraldcorp.com (본 기사는 헤럴드경제로부터 제공받은 기사입니다. ) ▶신세계상품권, 에어팟 프로가 공짜! ▶헤럴드 ‘팩트체커’ 진실은 바로 이것",0
439,2020-03-02,"[단독]이만희, 과천보건소 드라이브 스루 이용 검사","이 총회장의 검체 채취 결과에 국민 관심이 쏠리고있다. 신천지측은 앞선 검사에서 음성이라고 밝혔다. fob140@heraldcorp.com ▶신세계상품권, 에어팟 프로가 공짜! ▶헤럴드 ‘팩트체커’ 진실은 바로 이것",0
440,2020-03-03,"태영건설 컨소, 마곡CP4 부지매각 우선협상자 선정",부동산개발 각 분야 전문 4개사 컨소시엄 구성 사업구조 차별화로 경쟁사 대비 우위 확보 태영건설 컨소시엄이 신세계이마트가 보유한 마곡지구 CP4 부지매각 입찰에서 5개 경쟁사를 제치고 최종 우선협상자로 선정됐다....,0
441,2020-03-03,"홍현희-제이쓴 부부, 아프리카 여행서 기린 침세례(아내의 맛)",아프리카 잠비아 여행에 나선 홍현희-제이쓴 부부가 대자연 한가운데 자리한 호텔에서 '여행의 신세계'속에 이색경험을 이어갔다. 홍현희 부부는 3일 방영된 TV조선 '아내의 맛'에서 잠비아의 호텔에서 조식을 먹으러...,0
442,2020-03-03,"‘세인트 아가트’, 2020 극장가 공포영화 기대작 등극","‘베놈’ ‘스타트렉 다크니스’ ‘블랙 팬서’ ‘헝거게임: 캣칭 파이어’ 등에 참여한 제작진들이 합세해 완성도 높은 호러의 신세계를 선보일 예정이다. 특히, 믿고 보는 호러 명장 대런 린 보우즈만이 새롭게 선보일...",0
443,2020-03-03,[코로나19] 경남 확진자 동선 ( 3.3. 19시 기준),16 대구 신천지교회 확진자와 접촉 추정 ○ 2월 22일(토) : 자택 ⇒ 자차 ⇒ 신세계백화점 김해점 4층... (01:00) ※ 신세계 백화점 임시 휴업 들어감 ▶ 경남 42번 확진자(남/79년생/창원 성산구 가음동 거주)...,0
444,2020-03-03,신세계인터내셔날 새 패션브랜드 '10MONTH' 초도물량 잘 팔려 인기,신세계인터내셔날이 새로 론칭한 패션브랜드 '10MONTH' 초도물량 대부분이 팔리며 인기를 얻고 있다. 신세계인터내셔날은 2월17일 선보인 10MONTH(텐먼스)가 론칭한 지 일주일 만에 초도물량의 90% 넘게 판매했다고 3일...,0
445,2020-03-03,'코로나 19'여파…유통가 버티기 '안간힘',"3일 지역 유통업계에 따르면 지난달 광주신세계의 매출은 30%, 롯데백화점 광주점은 20%가 전년 대비 역 신장했다. 이에 따라 백화점들은 영업시간을 단축하는 등 자구책을 마련하고 나섰다. 광주신세계는 주말(금 토...",0
446,2020-03-03,인천공항 면세점 코로나19 쇼크...정부는 중소기업만 임대료 '생색내기',대기업인 롯데·신라·신세계면세점과 중견기업인 SM면세점·엔타스듀티프리는 임대료를 감면받을 수 없다. 지난해 인천공항 면세점 임대료 총 1조761억원 가운데 대기업이 낸 임대료 비중은 91.5%(9846억원)에 달한다....,0
447,2020-03-03,"인천공항공사, 유찰된 1터미널 면세점 '알짜구역' 임대료 낮출까","DF7에 신청서를 낸 롯데면세점과 신라면세점, 신세계면세점, 현대백화점면세점은 3일 사업제안서를 발표하고 4일에는 주류담배 구역인 DF3과 DF4의 프레젠테이션이 진행된다. 유찰된 DF2(향수화장품)와 DF6(패션기타)은...",0
448,2020-03-03,코로나19보다 더 무서운 '소비실종'…꽃집·식당·백화점 모두 '찬바람만',신세계백화점도 지난달 1~25일 전체 매출이 전년 동기 대비 15.8% 떨어졌다. 학교 개강이 연기되고 재택 근무가 활성화되는 등 조치가 이뤄지면서 외출을 자제하는 분위기가 형성돼 백화점을 찾는 고객들의 발길이 끊긴...,0
449,2020-03-03,"""지금은 면역력 향상이 최선"" 자연 보호막 '프로폴리스'로 가족 지키기","한편 하이웰 전 제품은 하이웰코리아 홈페이지 및 GSshop, CJmall, 롯데닷컴, 롯데아이몰, 신세계몰, 현대 Hmall 등 대형종합쇼핑몰과 신라, 롯데, 신세계 등 인터넷 면세점 및 현대백화점, 분당 AK플라자 등 다양한 유통채널에서...",0
450,2020-03-04,창원 스타필드 교통영향평가 심의서 보류,신세계그룹이 추진하는 초대형 복합쇼핑몰 스타필드 창원점에 관한 교통영향평가가 심의위원회에서 보류됐다. 이에따라 재심의가 불가피하게 됐다. 창원시는 4일 오후 창원시청에서 열린 심의위원회에서 신세계가...,2
451,2020-03-04,"한국원양산업협회, 3월 7일 '참치데이' 맞아 참치 횟감 할인 행사 진행","아울러 동원산업는 현대백화점 10개 매장(본점, 무역점, 목동점, 천호점, 미아점, 중동점, 신촌점, 킨텍스점, 판교점, 디큐브점)에서, 사조씨푸드는 신세계 백화점(강남점, 센텀점)에서 3월 6일부터 8일까지 횟감용...",0
452,2020-03-04,신세계백화점 대구점 또 문 닫았다…격리 중이던 직원 확진,신세계백화점 대구점이 협력사원의 신종 코로나바이러스 감염증(코로나19) 확진으로 오는 5일 두 번째 임시 휴점한다. 해당 점포는 지난달 26일에도 협력사원의 확진 판정으로 휴점한 바 있다. 신세계백화점 대구점은...,0
453,2020-03-04,"신세계백화점 대구점, 5일 임시휴점…""협력사 직원 코로나19 확진""",/사진=신세계백화점 홈페이지 캡처 신세계백화점 대구점은 자가 격리 중이던 협력사원이 코로나19 확진 판정을 받은 사실을 확인함에 따라 4일 조기 폐점하고 5일 전관 임시 휴점한다고 밝혔다. 해당 협력사원은 코로나19...,0
454,2020-03-04,[5일 임시휴점] 신세계백화점 대구점 '코로나19 확진자 때문',"신세계백화점 대구점이 5일 임시휴점 한다. 신세계백화점 대구점은 코로나19 확진자와 접촉해 지난 2월23일부터 자가격리 조치 중이던 협력사원이 최종 확진 판정을 받은 것을 확인하고, 오늘 4일 오후 4시 조기 폐점 후...",0
455,2020-03-04,조창현 신세계사이먼 대표 '경기도의회의장 표창',"신세계사이먼 조창현(사진 왼쪽) 대표이사가 지역사회 발전 분야 '경기도의회 의장 표창'을 수상했다. 지난 3일 경기도의회 의장실에서 송한준 의장과 황수영 의원, 신세계사이먼 조창현 대표가 참석한 가운데 시상식이...",2
456,2020-03-04,대구 신세계백화점·대성에너지 본사 폐쇄…코로나19 확진자 발생,대구 신세계백화점과 대성에너지 본사가 코로나19 확진자가 나와 4일 폐쇄됐다. 대구 신세계백화점은 이날 협력업체 사원이 확진 판정을 받아 오후 4시께 조기 폐점한 뒤 방역에 나섰으며 5일에도 임시 휴점한다....,0
457,2020-03-04,"대구신세계百, 오늘 임시 휴점",대구신세계백화점 8층 협력업체 직원이 신종 코로나바이러스 감염증(이하 코로나19) 확진 판정을 받았다. 이에 따라 백화점은 이날 오후 4시께 조기 폐점 조치 후 5일 하루 임시 휴점한다. 4일 대구신세계 관계자에...,0
458,2020-03-04,대구경북TBC)LTE - 경북대병원,"-------------------vcr------------------- 대구 북구청 공무원이 감염돼 일부 사무실이 폐쇄됐고, 대구 신세계백화점 8층 협력업체 직원이 확진판정을 받아 내일 휴점하기로 했습니다. 또 경북대병원 간호사 2명이 동시에...",0
459,2020-03-04,“소상공인·中企 국한” VS “형평성에 어긋난다”... 인천공항 면세점 임대...,"인천공항 임대료 수입의 90 이상을 부담하는 롯데면세점, 신라면세점, 신세계면세점 등 ‘빅3’ 면세점은 임대료 혜택에서 제외됐다. 중견기업인 SM면세점과 엔타스듀티프리도 대상에서 빠졌다. 면세점 관계자는...",0
460,2020-03-05,"[종합]'맛남의광장' 백종원X김희철, 남해 홍합 '악성루머' 타파","박재범은 백종원의 조언대로 홍합라면에 식초를 넣어서 먹으면서 신세계 맛을 맛봤다. 이날 지역 농민들에게 선 보일 메뉴는 시금치무침이었다. 박재범은 메뉴판을 화려하게 꾸몄다. 같은 시각 백종원은 양세형, 희철...",0
461,2020-03-05,"기업들, 코로나19 극복 위한 끊이지 않는 온정의 손길(종합)","◇신세계그룹, 중소협력사에 8000억원대 상품결제 대금 조기 지급 신세계그룹은 코로나19로 어려움을 겪고 있는 중소협력사들의 자금 운용에 도움을 주기 위해 8000억원대 상품 결제 대금을 조기 지급하기로 했다. 특히...",0
462,2020-03-05,[코로나19] 경남 확진자 동선 ( 3.5. 21시 기준),16 대구 신천지교회 확진자와 접촉 추정 ○ 2월 22일(토) ⇒ 자택 ⇒ 자차 ⇒ 신세계백화점 김해점... (01:00) ※ 신세계 백화점 임시 휴업 들어감 ▶ 경남 42번(창원17) 확진자(남/79년생/창원 성산구 가음동...,0
463,2020-03-05,"신세계, 9천억 지원…협력사 대금 조기지급 총력",신세계그룹이 신종 코로나바이러스 감염증(이하 코로나19) 극복을 위해 9천억 원 규모 자금 지원에 나선다.... 5일 신세계그룹게 따르면 신세계백화점은 2천여 개 중소 협력회사를 대상으로 4천억 원 규모의 상품...,2
464,2020-03-05,"'맛남의 광장' 백종원, 지역농민 레시피 강좌…""식감 좋은 시금치 디핑 소스""","박재범은 백종원의 조언대로 홍합라면에 식초를 넣어서 먹으면서 신세계 맛을 맛봤다. 이날 지역 농민들에게 선 보일 메뉴는 시금치무침이었다. 박재범은 메뉴판을 화려하게 꾸몄다. 같은 시각 백종원은 양세형, 희철...",0
465,2020-03-05,"코로나19 확산에 '집밥'↑… 이마트, 먹거리 행사",행사 카드 구매 시 2천원 할인하고 국내산 봄나물 행사도 연다. 국산 돼지고기와 호주산 소고기도 할인하고 포장김치는 행사 카드 구매 시 20% 할인한다. 또 7일에는 국산 삼치를 신세계 포인트로 구매하면 30% 할인한다.,2
466,2020-03-05,[에너지경제신문 오프라인] 먼저 만나는 에너지경제신문 헤드라인 - 3월 6일,"힘내요 … 신세계그룹, 코로나 극복 9000억 지원 에쓰오일, 전국재해구호협회에 5억원 기탁 bhc치킨, 코로나19 극복 성금 4억원 기부 JW그룹, 대구에 1억원 상당 의료품 지원 LG, 의료진에 방호복 등 지원 한화, 용인...",2
467,2020-03-05,"신세계·이마트, 경영난 처한 중소 협력사 상품 결제대금 조기 지급…9000억 ...","신세계 ""앞으로도 지역사회 상생 파트너로서 기업의 사회적 책임 다할 것"" 신세계그룹은 신종 코로나바이러스 감염증(코로나19) 확산으로 인해 경영난을 겪는 중소 협력사에 총 9천억원 규모로 자금을 지원한다고 5일...",2
468,2020-03-05,신세계그룹 “코로나 극복 동참…협력업체 9000억 자금 지원”,스타필드 임대료 유예·영남대병원에 간식 대구 의료진·봉사자에 ‘힘내라키트’ 지원도 신세계백화점 대구점. 신세계 제공 신세계그룹이 코로나바이러스감염증-19(코로나19) 사태에 어려움을 겪는 중소 협력회사에...,2
469,2020-03-05,정용진·이만희 지원에 상반 시선…'아래' 쥐어짜기 vs '아래' 보듬기,뷰어스 김현 기­자 신세계 그룹 부회장 정용진과 이만희 신천지 교주가 코로나19 극복을 위해 통큰 지원을 결정했으나 대중들의 반응은 상반된 모양새다. 5일 신세계그룹은 코로나19 극복을 위해 마스크 등 위생용품과...,2
470,2020-03-06,"까사미아, 세계 디자인 거장과 협업한 프리미엄 컬렉션 론칭",까사미아가 선보인 디자이너스 컬렉션 by 파트리시아 우르퀴올라 (사진제공: 까사미아)신세계의 리빙라이프스타일 브랜드 까사미아(Casamia)가 세계적인 디자인 거장과 손잡고 프리미엄 컬렉션을 론칭한다.까사미아의...,0
471,2020-03-06,MICE업계 최고 전문가 5명이 뭉쳤다,"신세계백화점 센텀점 플라워 장식, 헌법재판소 국제포럼 행사장식, 서울드라마 어워즈 만찬행사 장식 등을 진행했다. 윤후인 대표 010-9033-2207 creativegarden@daum.net 팔콘디자인 브랜드의 긍정적인 경험을 전달하는 브랜드...",0
