date,title,contents,label
2020-03-17,"[탐방] ‘제조의 LG’의 명석한 두뇌, ‘LG사이언스파크’에 가다",다시 지상으로 올라가니 LG생활건강이 건물이 나왔다. 로비엔 LG생활건강의 프리미엄 화장품 ‘오휘’의 이미지 마케팅이 펼쳐지고 있었다. 궁중 여인네들이나 사용할 법한 화려한 디자인을 자랑하는 화장품 오휘의...,0
2020-03-17,[뷰티&패션] 세포라·LG생활건강·에뛰드 外,LG생활건강 '숨37° 트로피컬 블라스트 아트 에디션' 출시 LG생활건강은 이국적인 열대 정원의 이미지를 담은 '숨37° 트로피컬 블라스트 아트 에디션'을 출시했다. 숨 트로피컬 블라스트 아트 에디션은 2020년 봄·여름...,0
2020-03-17,"""자외선 완벽차단해요"" 오휘 선블럭 UV포스","LG생활건강이 자외선, 초미세먼지, 블루라이트, 물, 땀 등 일상 속 피부를 둘러싼 외부 요소들로부터 피부를 강력하게 보호하는 '오휘 데이쉴드 울트라 선블럭 UV 포스(SPF50+/ PA++++)'를 17일 출시했다. 이 제품은 자외선을...",0
2020-03-17,"송산종합사회복지관, 코로나 협력 대응",마스크 품귀 현상과 외출에 어려움을 겪고 있는 독거어르신을 위해 사회적기업 ㈜단미소 및 LG생활건강과 연계해 마스크 및 생활용품을 전달하고 복지공백을 최소화하기 위해 종래 실시하던 전화 안부를 일 1회로 늘려...,2
2020-03-17,"LG생활건강, '오휘 데이쉴드 울트라 선블럭 UV 포스' 출시","LG생활건강(대표: 차석용)이 자외선, 초미세먼지, 블루라이트, 물, 땀 등 일상 속 피부를 둘러싼 외부 요소들로부터 피부를 강력하게 보호하는 '오휘 데이쉴드 울트라 선블럭 UV 포스(SPF50+/ PA++++)'를 출시했다고 17일...",0
2020-03-17,"LG생활건강, '오휘 데이쉴드 울트라 선블럭 UV 포스' 출시",LG생활건강이 자외선과 초미세먼지 등 일상 속 피부를 둘러싼 외부 요소들로부터 피부를 강력하게 보호하는 오휘 데이쉴드 울트라 선블럭 UV 포스를 출시했다고 17일 밝혔다. 이 제품은 자외선을 만나면 자외선 차단 효율이...,0
2020-03-17,"LG생건, '오휘 데이쉴드 울트라 선블럭 UV 포스' 출시",사진=LG생활건강 ?LG생활건강은?일상?속?피부를?둘러싼?외부?요소들로부터?피부를?강력하게?보호하는?'오휘?데이쉴드?울트라?선블럭?UV?포스'를?출시했다고 17일 밝혔다. '데이쉴드?울트라?선블럭?UV?포스'는...,0
2020-03-17,"뷰웍스, +1.35% VI 발동","(049960), LG생활건강(051900), 리노공업(058470), 컴투스(078340), 메디톡스(086900), 고영(098460), 뷰웍스(100120), 덴티움(145720), 슈피겐코리아(192440) 뷰웍스의 최근 1주일간 외국인/기관 매매내역을...",0
2020-03-17,"숨37°, 이국적인 열대 정원의 이미지 담은 '트로피컬 블라스트 아트 에디션'...",= LG생활건강이 이국적인 열대 정원의 이미지를 담은 '숨37° 트로피컬 블라스트 아트 에디션'을 출시했다고 밝혔다.숨 트로피컬 블라스트 아트 에디션은 2020년 봄·여름 패션 트렌드로 꼽히는 트로피컬 블라스트 패턴에서...,0
2020-03-17,"[뉴스투데이 L] LG생활건강, ‘오휘 데이쉴드 울트라 선블럭 UV 포스’ 출시","&lt;편집자 주&gt; [뉴스투데이=] LG생활건강(대표 차석용)이 자외선, 초미세먼지, 블루라이트, 물, 땀 등 일상 속 피부를 둘러싼 외부 요소들로부터 피부를 보호하는 ‘오휘 데이쉴드 울트라 선블럭 UV 포스(SPF50＋/ PA...",0
2020-03-18,"해태htb, 과즙음료 '봉봉'이 만든 탱글한 '봉봉 곤약젤리' 출시",LG생활건강(대표: 차석용)의 자회사인 해태htb는 과즙음료 '봉봉' 브랜드가 만든 저칼로리 건강 간식 '봉봉 곤약젤리'를 새롭게 선보였다고 18일 밝혔다. 1981년 출시된 봉봉은 남녀노소 모두에게 사랑받는 장수 브랜드다....,0
2020-03-18,"[오늘의 유통] 해태htb, 국민음료 ‘봉봉’이 만든 탱글한 ‘봉봉 곤약젤리’...",[사진=더밸류뉴스(해태htb 제공)] LG생활건강(대표 차석용)의 자회사인 해태htb는 국민과즙음료 ‘봉봉’ 브랜드가 만든 저칼로리 건강 간식 ‘봉봉 곤약젤리’를 새롭게 선보였다고 18일 밝혔다. 1981년 출시된 봉봉은...,0
2020-03-18,[식품 단신] KT&G·배민상회·스타벅스 外,"해태htb, 국민음료 '봉봉'이 만든 탱글한 '봉봉 곤약젤리' 출시 LG생활건강의 자회사인 해태htb는 국민과즙음료 '봉봉' 브랜드가 만든 저칼로리 건강 간식 '봉봉 곤약젤리'를 새롭게 선보였다. 1981년 출시된 봉봉은...",0
2020-03-18,"해태htb, 장수과즙음료 '봉봉' 맛-식감 살린 '곤약젤리' 출시","곤약젤리는 국민과즙음료 봉봉의 이름을 내건 만큼 맛, 건강, 칼로리 삼박자를 모두 갖춘 맞춤 간식""이라면서 ""제품 하나라도 나를 위해 꼼꼼히 고르는 밀레니얼세대를 겨냥한 음료""라고 말했다. 사진=LG생활건강",0
2020-03-18,"[더벨]GS리테일, 기대 큰 '반려동물 사업' 현실은","GS리테일뿐만 아니라 신세계나 롯데 등 유통 대기업뿐만 아니라 하림, 풀무원, LG생활건강 등 대형 식품 및 생활용품업체들도 반려동물 시장에 진출해있다. 그러나 이 중 일부 업체들은 어려움을 겪고 있으며 시장에...",0
2020-03-18,"세화피앤씨, +1.02% 상승폭 확대","세화피앤씨 연관 테마아모레퍼시픽(090430), LG생활건강(051900), 잇츠한불, 클리오(237880), 토니모리(214420), 에이블씨엔씨(078520), 아모레G(002790), 네오팜(092730), 한국화장품(123690), 세화피앤씨(252500)...",0
2020-03-18,"해태htb, ‘봉봉 곤약젤리’ 출시",LG생활건강 해태htb는 국민과즙음료 ‘봉봉’ 브랜드가 만든 저칼로리 건강 간식 ‘봉봉 곤약젤리’를 새롭게 선보인다고 18일 밝혔다. 1981년 출시된 봉봉은 남녀노소 모두에게 사랑받는 장수 브랜드다. 최근 뉴트로...,0
2020-03-18,"잇츠한불, -10.78% VI 발동","잇츠한불 연관 테마아모레퍼시픽(090430), LG생활건강(051900), 잇츠한불, 클리오(237880), 토니모리(214420), 에이블씨엔씨(078520), 아모레G(002790), 네오팜(092730), 한국화장품(123690), 세화피앤씨(252500)...",0
2020-03-18,중국 코로나19 종식단계…공장 재가동에 ‘화장품주’ 강세,"아모레퍼시픽, LG생활건강 등 '화장품주'는 강세를 보였습니다. 아모레퍼시픽, LG생활건강 등의 화장품주는 해외 최대시장인 중국에서 코로나19 확산이 거의 종식단계에 이르렀고, 공장 생산활동이 정상화되고 있다는...",0
2020-03-18,외국인의 '패닉 셀링'...고배당·내수株 '전략적 선택',"다음은 내수주 가운데 LG생활건강 보겠습니다. 면세는 코로나19에 위기를 겪었지만, 타 온/오프라인 채널에서 기회를 찾고 있습니다. 2분기부터는 실적 회복세가 전망되고 있는데요. 오늘 화장품주 안에서도 LG생활건강은...",0
2020-03-19,"뷰웍스, -16.09% VI 발동","(049960), LG생활건강(051900), 리노공업(058470), 컴투스(078340), 메디톡스(086900), 고영(098460), 뷰웍스(100120), 덴티움(145720), 슈피겐코리아(192440) 뷰웍스의 최근 1주일간 외국인/기관 매매내역을...",0
2020-03-19,[2020. 3. 19. Closing] KOSPI 200 Price List,"06% LGH&amp;H LG생활건강 1,097,000 -36000 -3.18% LGInt LG상사 6,650 -1210 -15.39% LIG Nex1 LIG넥스원 16,100 -3300 -17.01% LOTTE 롯데지주 20,350 -2050 -9.15% LOTTE CHEMICAL Corp 롯데케미칼 117,000...",0
2020-03-19,시종 ‘1조클럽’도 피하지 못한 ‘코로나 팬데믹’…1조클럽 상장사 50곳 감...,"이 밖에도 삼성바이오로직스(-2조2000억원), 네이버(-6조8000억원), 셀트리온(-3조1000억원), LG화학(-2조6000억원), LG생활건강(-2조원), 삼성물산(-4조8000억원) 등 시총 상위 10위권 상장사 모두 규모가 줄었다. [사진제공...",0
2020-03-19,UN과 함께하는 글로벌에코리더의 대학생 에코멘토 모집,2019년 대학생 에코멘토 발대식 현장 (사진 = 에코맘코리아 제공) UNEP(유엔환경계획)과 LG생활건강ㆍ에코맘코리아가 함께 진행하는 환경교육 프로그램 '글로벌에코리더'에 참여할 대학생 에코멘토를 오는?25일까지...,4
2020-03-19,"'UN과 함께하는 글로벌에코리더, 초중등 참가자 4월 3일까지 모집","에코맘코리아는?UNEP(유엔환경계획), LG생활건강과?함께 진행하는 환경교육 프로그램 '글로벌에코리더'의 초?중등 참가자를 4월 3일까지 모집한다고 19일 밝혔다. 올해로 10년째인 글로벌에코리더는, 2014년부터 한국 NGO...",4
2020-03-19,LG생활건강 ‘오휘 데이쉴드 울트라 선블럭 UV 포스’ 출시,"▲ CNB저널, CNBJOURNAL, 씨앤비저널, 문화경제 사진 = LG생활건강 LG생활건강(대표: 차석용)이 자외선, 초미세먼지, 블루라이트를 차단하고 물과 땀에도 쉽게 지워지지 않는 ‘오휘 데이쉴드 울트라 선블럭 UV 포스’를...",0
2020-03-19,"[19일 낙찰/계약 동향] 2020년 해양수산부문 기후변화 대응체계 구축, 2020당...","▲ 낙찰업체 : 신성개발주식회사, 계약금액 : 13,100,000(원), 계약명 : LG생활건강 퓨처일반산업단지 진입도로개설공사 CCTV조사용역. 계약기관 : 충청남도 천안시, 계약일자 : 2020-03-16, 계약방법 : 수의계약, 발주처...",0
2020-03-19,"화장품 맞수 아모레 vs LG생건, 주총 화두는",19일 금융감독원 전자공시시스템 및 관련업계에 따르면 뷰티 맞수인 아모레퍼시픽그룹과 LG생활건강(이하 LG생건)이 나란히 20일 주총을 연다. 두 기업 모두 사외이사 신규선임 안을 안건으로 상정한 점이 눈에 띈다. 두...,3
2020-03-19,"컴투스, +1.05% 상승폭 확대","(049960), LG생활건강(051900), 리노공업(058470), 컴투스(078340), 메디톡스(086900), 고영(098460), 뷰웍스(100120), 덴티움(145720), 슈피겐코리아(192440) 컴투스의 최근 1주일간 외국인/기관 매매내역을...",0
2020-03-19,"쎌바이오텍, -7.17% VI 발동","(049960), LG생활건강(051900), 리노공업(058470), 컴투스(078340), 메디톡스(086900), 고영(098460), 뷰웍스(100120), 덴티움(145720), 슈피겐코리아(192440) 쎌바이오텍의 최근 1주일간 외국인/기관 매매내역을...",0
2020-03-20,"LG생활건강, 제19기 정기주주총회 개최…""의미 있는 한 해 만들 것""","LG생활건강이 20일 오전 9시 서울시 종로구 LG광화문빌딩에서 제19기 정기주주총회를 개최했다고 밝혔다. 정기주주총회에서는 2019년 재무제표 및 연결재무제표 승인, 이사 선임, 감사위원회 위원 선임, 이사 보수한도...",3
2020-03-20,"차석용 LG생활건강 부회장 ""올해 어떠한 난관도 뚫고 나가겠다""","LG생활건강은 20일 서울시 종로구 LG광화문빌딩에서 제19기 정기주주총회를 열고 주요 안건을 통과시켰다고 밝혔다. 차석용 LG생활건강 부회장은 인사말에서 ""올해는 그 어느 때보다 불투명하고 변화를 예측하기...",3
2020-03-20,"[LG생건 주총] 차석용 부회장 ""디지털 트랜스포메이션으로 미래사업 역량 강화...","한국정경신문 이혜선 기­자 [한국정경신문=] LG생활건강 차석용 부회장이 ""디지털 트랜스포메이션'(기업 경영의 디지털화) 추진을 통해 미래 사업 역량을 강화하겠다""고 말했다.차 부회장은 20일 LG생활건강이 개최한...",0
2020-03-20,"LG생건 주총개최, ?차석용 부회장 ""난관 뚫고 글로벌 도약""",LG생활건강 로고. 톱데일리 박현욱 기자 = LG생활건강은 20일 오전 9시 서울시 종로구 LG광화문빌딩에서 제19기 정기주주총회를 개최했다. 이번 주주총회에서 ▲2019년 재무제표와 연결재무제표 승인 ▲이사 선임...,3
2020-03-20,"LG생활건강, 제19기 정기주주총회 개최","= LG생활건강이 20일 오전 9시 서울시 종로구 LG광화문빌딩에서 제19기 정기주주총회를 개최했다고 밝혔다.이날 정기주주총회에서는 2019년 재무제표 및 연결재무제표 승인, 이사 선임, 감사위원회 위원 선임, 이사...",3
2020-03-20,[기업 단신] 한미약품·LG생활건강·GS25 外,"LG생활건강, 제19기 정기 주주총회 개최 LG생활건강이 3월 20일 오전 9시 서울시 종로구 LG광화문빌딩에서 제19기 정기 주주총회를 개최했다고 밝혔다. 이날 정기 주주총회에서는 ▲2019년 재무제표 및 연결재무제표...",3
2020-03-20,화장품 빅2 정기주총 “변화·혁신으로 난관 극복”,LG생활건강 제19기 정기주주총회 LG생활건강(대표 차석용)도 20일 서울시 종로구 LG광화문빌딩에서 제19기 정기주주총회를 개최했다. 이날 정기주주총회에서는 △2019년 재무제표 및 연결재무제표 승인 △이사 선임...,3
2020-03-20,"LG생활건강, 제19기 정기주주총회 개최...""어떠한 난관도 뚫고 나간다는 각오...",LG생활건강(대표:차석용)이 20일 오전 9시 서울시 종로구 LG광화문빌딩에서 제19기 정기주주총회를 개최했다고 밝혔다. 이날 정기주주총회에서는 △2019년 재무제표 및 연결재무제표 승인 △이사 선임 △감사위원회...,3
2020-03-20,"LG생활건강ㆍ아모레퍼시픽 주총…""경영 혁신 통해 난관 뚫겠다""",이투데이=박미선 기자 | LG생활건강 정기 주주총회국내 화장품업계 맞수인 LG생활건강과 아모레퍼시픽은 20일 정기주주총회를 열고 신종 코로나바이러스 감염증(코로나19) 확산에 대비한 올해 사업계획을 밝혔다....,3
2020-03-20,[2020년 3월3주차] 이주의 코스메틱 신제품은?,"#오휘 LG생활건강은 자외선, 초미세먼지, 블루라이트, 물, 땀 등의 외부 요소들로부터 피부를 강력하게 보호하는 ‘오휘 데이쉴드 울트라 선블럭 UV 포스(SPF50+/ PA++++)’를 출시했다. 신제품은 자외선을 만나면 자외선 차단...",0
2020-03-23,"""나랑 복숭아 할래?"" 케어존, 새 광고 모델 김동희와 복숭아 캠페인 진행",LG생활건강은 맞춤형 솔루션을 제공하는 더마코스메틱 브랜드 '케어존'의 신규 광고 모델로 배우 김동희를 발탁했다고 23일 밝혔다. 김동희는 화제의 JTBC 금·토 드라마 '이태원 클라쓰'에서 '장근수'역을 맡아 섬세한...,0
2020-03-23,LG생활건강 '순한' 김동희 내세워 케어존 광고,더마코스메틱 브랜드 케어존 광고 모델 김동희 (사진=LG생활건강) LG생활건강이 순수한 이미지를 가진 김동희 배우를 '케어존' 얼굴로 내세워 복숭아 캠페인을 벌인다. 케어존은 LG생활건강의 더마코스메틱(피부과학과...,0
2020-03-23,"LG생활건강 케어존, 새 광고 모델 '훈남 선배' 김동희 발탁",LG생활건강은 더마코스메틱 브랜드 케어존의 광고 모델로 배우 김동희를 발탁했다. (사진=LG생활건강) LG생활건강은 피부 맞춤형 솔루션을 제공하는 더마코스메틱 브랜드 '케어존'의 신규 광고 모델로 배우 김동희를...,0
2020-03-23,LG생활건강 케어존 새 광고 모델 김동희와 복숭아 캠페인 진행,LG생활건강은 맞춤형 솔루션을 제공하는 더마코스메틱 브랜드 '케어존'의 신규 광고 모델로 배우 김동희를 발탁했다. 김동희는 화제의 JTBC 금토드라마 '이태원 클라쓰'에서 '장근수' 역을 맡아 섬세한 감정선의 입체적인...,0
2020-03-23,"LG생활건강 케어존, 새 광고 모델 김동희와 복숭아 캠페인 진행",마스크 착용으로 발생한 피부 고민 케어 제품 2종 홍보 나서 ?LG생활건강은 맞춤형 솔루션을 제공하는 더마코스메틱 브랜드 ‘케어존’의 신규 광고 모델로 배우 김동희를 발탁했다고 23일 밝혔다. 케어존은 김동희의...,0
2020-03-23,이랜드 가맹점 지원책 언제?...점주들 한목소리에 대책마련 '고심',"특별하게 마련하지 않았다""면서 ""브랜드별로 가맹점을 위한 대책을 논의중인 것으로 알고 있다""고 말했다. 한편 데상트코리아, 블랙야크, LG생활건강 등 일부 패션·뷰티 기업들은 가맹점의 임대료를 지원할 계획을 세웠다.",2
2020-03-23,"[신상NEWS] K2, 국내 최초 그래핀 소재 ‘플라이하이크 렉스’ 하이킹화 출시...","또 LG생활건강은 더마코스메틱 브랜드 ‘케어존’의 피부 고민 케어 제품 한정 기획 제품을 선보였고, 아모레퍼시픽은 저자극 브랜드 ‘일리윤’의 저자극 ‘튼살 크림’을 출시했다. [사진제공=K2] ■ K2, 국내 최초...",0
2020-03-23,"LG생활건강 케어존, 복숭아 캠페인 진행..신규 모델로 김동희 발탁",LG생활건강 케어존의 신규 광고 모델 김동희 (LG생활건강 제공) LG생활건강은 맞춤형 솔루션을 제공하는 더마코스메틱 브랜드 '케어존'의 신규 광고 모델로 배우 김동희를 발탁했다고 23일 밝혔다. 김동희는 '이태원 클라쓰...,0
2020-03-23,[뷰티N] '여성과학자상'공모-특허2종-대세모델-선케어·미백'신상' 선봬,LG생활건강 그런가하면 LG생활건강은 더마코스메틱 브랜드 '케어존'의 신규 광고 모델로 배우 김동희를 발탁했다. 김동희는 화제의 JTBC 금토드라마 '이태원 클라쓰'에서 '장근수'역을 맡아 섬세한 감정선의 입체적...,0
2020-03-23,코로나 장기화…방문 영업직 '죽을맛',"광주만 5,000명에 이르는 방문 카운슬러를 보유한 아모레퍼시픽·LG생활건강 등도 방문 카운슬러의 이동을 최소화하는 방침을 내놨다. 일부 판매 대리점은 전 사업장으로 사태가 확산될 시 ‘잠정 폐쇄’ 가이드까지...",0
2020-03-24,"클리오, +17.78% VI 발동","클리오 연관 테마아모레퍼시픽(090430), LG생활건강(051900), 잇츠한불, 클리오(237880), 토니모리(214420), 에이블씨엔씨(078520), 아모레G(002790), 네오팜(092730), 한국화장품(123690), 세화피앤씨(252500)...",0
2020-03-24,[오늘Who] 차석용 LG생활건강 이익증가 마법이 코로나19에 꺾이나,차석용 LG생활건강 부회장이 승승장구하고 있는 60분기 연속 영업이익 증가 마법이 코로나19 확산으로 꺾이게 될까? 화장품업계에서는 LG생활건강이 올해 1분기 코로나19 확산으로 화장품 판매가 저조해 영업이익 증가...,0
2020-03-24,‘코로나19 사태’ 속 화장품업체 희비 엇갈리는 까닭은,중소·중견기업인 클리오와 코스맥스는 신제품 출시나 주력 품목 변경을 통해 매출 타격이 크지 않은 반면 대기업이라 사업 부문의 신속한 변경이 쉽지 않은 LG생활건강과 아모레퍼시픽은 코로나19 사태의 직격탄을...,0
2020-03-24,"아모레·LG생건, 매출 직격탄 中시장 재가동","코로나19 사태로 중국 현지에서 1분기 매출 직격탄을 맞은 LG생활건강과 아모레퍼시픽이 실적 회복을 위한 사업 재정비에 나선다. 아모레퍼시픽은 온라인 사업을 강화하는 반면, LG생활건강은 글로벌 M&amp;A를 통한 수익...",0
2020-03-24,[2020. 3. 24. Closing] KOSPI 200 Price List,"09% LGH&amp;H LG생활건강 1,144,000 78000 7.32% LGInt LG상사 7,210 500 7.45% LIG Nex1 LIG넥스원 17,850 1300 7.85% LOTTE 롯데지주 22,200 1100 5.21% LOTTE CHEMICAL Corp 롯데케미칼 149,000 11500 8.36...",0
2020-03-24,"뷰웍스, +16.71% 상승폭 확대","(049960), LG생활건강(051900), 리노공업(058470), 컴투스(078340), 메디톡스(086900), 고영(098460), 뷰웍스(100120), 덴티움(145720), 슈피겐코리아(192440) 뷰웍스의 최근 1주일간 외국인/기관 매매내역을...",0
2020-03-24,"고영, +13.09% VI 발동","(049960), LG생활건강(051900), 리노공업(058470), 컴투스(078340), 메디톡스(086900), 고영(098460), 뷰웍스(100120), 덴티움(145720), 슈피겐코리아(192440) 고영의 최근 1주일간 외국인/기관 매매내역을...",0
2020-03-24,[3월25일자] 비즈니스포스트 아침의 주요기사,"차석용 LG생활건강 이익증가 마법이 코로나19에 꺾이나 ● [오늘Who] 현대차 현대모비스 주가 저점, 정의선은 계속 사들일까 ● 이성희, 농협 요직 인사를 세대교체형 지역안배로 마무리하나 ● 미래에셋대우, '총수 일감...",0
2020-03-24,"[특징주] LG생활건강 1,130,000원, 24일 14시 55분 등락률 6.00%","3월 24일 14시 55분 현재 LG생활건강(051900)이 전일 대비 6.00% 등락률을 기록해 투자자들의 화제가 되고 있다. LG생활건강의 현재가는 1,130,000원으로 기록되고 있다. LG생활건강의 최고가는 1,385...",0
2020-03-24,"'죽은 유산균' 넣은 물질, 대장암 예방 특허 취득","유유제약(장안에 화제 시리즈),?CMG제약(테락토), 한미(두유), 풀무원(내몸다스림), LG생활건강(유산균워터),?비락(장건강우유), 웅진식품(요거풋풋,?요거상큼) 등에도 납품한다. 한국베름은 2016년 강원도 원주에 유산균...",0
2020-03-25,"에이블씨엔씨, +4.20% 상승폭 확대","에이블씨엔씨 연관 테마아모레퍼시픽(090430), LG생활건강(051900), 잇츠한불, 클리오(237880), 토니모리(214420), 에이블씨엔씨(078520), 아모레G(002790), 네오팜(092730), 한국화장품(123690), 세화피앤씨(252500)...",0
2020-03-25,"LG생활건강, VDIVOV '립컷 새틴 리퀴드 루즈' 출시",LG생활건강 VDIVOV 립컷새틴리퀴드루즈. 사진=LG생활건강 제공. LG생활건강은 입술에 선명한 색상이 새틴 감촉처럼 부드럽고 촉촉하게 밀착돼 매끄러운 볼륨립을 연출하는 'VDIVOV 립컷 새틴 리퀴드 루즈'를 출시했다고...,0
2020-03-25,"LG생활건강, VDIVOV ‘립컷 새틴 리퀴드 루즈’ 출시","▲ CNB저널, CNBJOURNAL, 씨앤비저널, 문화경제 사진 = LG생활건강 LG생활건강(대표: 차석용)은 선명한 컬러와 촉촉한 밀착감이 특징인 ‘VDIVOV 립컷 새틴 리퀴드 루즈’를 출시했다. 이 제품은 플루이드(fluid. 액체형)...",0
2020-03-25,LG생활건강 VDIVOV '립컷 새틴 리퀴드 루즈' 출시,LG생활건강이 입술에 선명한 컬러가 새틴 감촉처럼 부드럽고 촉촉하게 밀착되어 매끄러운 볼륨립을 연출하는 'VDIVOV 립컷 새틴 리퀴드 루즈'를 출시했다. VDIVOV가 출시한 '립컷 새틴 리퀴드 루즈'는 마치 립스틱이 녹아 든...,0
2020-03-25,[2020. 3. 25. Closing] KOSPI 200 Price List,"23% LGH&amp;H LG생활건강 1,120,000 -24000 -2.10% LGInt LG상사 8,100 890 12.34% LIG Nex1 LIG넥스원 18,950 1100 6.16% LOTTE 롯데지주 24,200 2000 9.01% LOTTE CHEMICAL Corp 롯데케미칼 164,000 15000...",0
2020-03-25,VDIVOV '립컷 새틴 리퀴드 루즈' 출시,LG생활건강의 메이크업 브랜드 VDIVOV가 '립컷 새틴 리퀴드 루즈'를 출시했다. [사진=LG생활건강] LG생활건강?메이크업 브랜드 VDIVOV(비디아이보브)가 '립컷 새틴 리퀴드 루즈'를 출시했다고 25일 밝혔다. 신제품은...,0
2020-03-25,'대용량·홈케어'···코로나19가 바꾼 화장품 소비흐름,LG생활건강 화장품 브랜드 오휘에서는 이달 미라클 모이스처 크림 대용량을 선보였다. 2014년 출시 이후 특유의 보습력으로 누적 판매량 130만개를 돌파한 이 크림은 천연 유래 쉬폰 세라마이드 성분을 함유해 피부를...,0
2020-03-25,"LG생활건강, VDIVOV '립컷 새틴 리퀴드 루즈' 출시",VDIVOV 립컷 새틴 리퀴드 루즈 (제공: LG생활건강) ⓒ천지일보 2020.3.25 ㈜LG생활건강(대표 차석용)이 입술에 선명한 컬러가 새틴 감촉처럼 부드럽고 촉촉케 밀착돼 매끄러운 볼륨립을 연출하는 'VDIVOV 립컷 새틴 리퀴드...,0
2020-03-25,"LG생활건강, 'VDIVOV 립컷 새틴 리퀴드 루즈' 출시",LG생활건강은 입술에 선명한 컬러가 새틴 감촉처럼 부드럽고 촉촉하게 밀착돼 매끄러운 볼륨립을 연출하는 'VDIVOV 립컷 새틴 리퀴드 루즈'를 출시했다고 25일 밝혔다. VDIVOV가 출시한 '립컷 새틴 리퀴드 루즈'는 마치...,0
2020-03-25,"마스크 필수시대, 처음 메이크업 그대로~'밀착템' 인기","투쿨포스쿨, LG생활건강 제공 투쿨포스쿨 '아트클래스 스튜디오 드 땅뜨 글로우 커버 쿠션'은 특수 코팅 처리된 미세한 파우더가 피부에 얇게 밀착돼 끈적임 없이 보송하게 마무리되는 쿠션 파운데이션이다. 한 번의...",0
2020-03-26,공공 주거서비스 위한 '민간임대주택 건설' 택지공모 실시,"5km)과 가까워 수도권 접근 교통이 편리하며, 인근에 삼성디스플레이시티(1, 2)와 천안 LG생활건강 퓨처일반산업단지가 입지(‘20.7월 준공 예정) 예정이고, 향후 삼성디스플레이시티 A5 공장 등 산업시설이 조성될...",0
2020-03-26,"LG생활건강, '오휘 얼티밋 커버 롱웨어 컨실러' 출시",LG생활건강(대표 차석용)이 강력한 커버력과 밀착력으로 빈틈없이 완벽한 피부 표현을 돕는 오휘의 '얼티밋 커버 롱웨어 컨실러 SPF 35 PA ++'를 출시했다고 밝혔다. 오휘가 선보인 '얼티밋 커버 롱웨어 컨실러'는 트러블·점...,0
2020-03-26,LG생활건강 '오휘 얼티밋 커버 롱웨어 컨실러' 출시,"LG생활건강이 강력한 커버력과 밀착력으로 빈틈 없이 완벽한 피부 표현을 돕는 오휘의 '얼티밋 커버 롱웨어 컨실러 SPF 35 PA ++'를 출시했다. 오휘가 선보인 '얼티밋 커버 롱웨어 컨실러'는 트러블, 점 등 국소 부위부터...",0
2020-03-26,카카오에서 '90년생' 여성 사외이사가 탄생했다,"말 2020년 정기 임원 인사에서 30대 여성 임원들을 대거 발탁해 화제가 됐다. 이들 가운데 심미진 LG생활건강 상무는 1985년생으로, 당시 남녀 통틀어 전체 최연소 임원으로 알려져 화제가 됐다.Huff. Post: Korea - South Korea",3
2020-03-26,바닥쳤나… 낙폭과대 대형株 돈몰려,화장품업종 대표주인 LG생활건강은 중국 수요가 회복되면 실적 개선 속도가 가장 빠르게 나타날 것으로 기대를 모은다. 과거 위기 때마다 보여준 비용관리 능력도 눈길을 끄는 대목이다. 오리온 역시 이익 기여도가...,0
2020-03-26,[2020. 3. 26. Closing] KOSPI 200 Price List,"03% LGH&amp;H LG생활건강 1,091,000 -29000 -2.59% LGInt LG상사 8,200 100 1.23% LIG Nex1 LIG넥스원 18,500 -450 -2.37% LOTTE 롯데지주 23,950 -250 -1.03% LOTTE CHEMICAL Corp 롯데케미칼 166,500 2500 1....",0
2020-03-26,8년간 안심...아산배방 공공지원 민간임대주택 사업자 접수,"인근에 삼성디스플레이시티(1, 2)와 천안 LG생활건강 퓨처일반산업단지가 오는 7월 준공예정이고, 향후 삼성디스플레이시티 A5 공장 등 산업시설이 조성될 예정이다. 충남삼성고와 충남외고가 인근에 위치하고...",0
2020-03-26,"LG생건 오휘, 커버력 오래 가는 컨실러 선봬","LG생건 오휘, 커버력 오래 가는 컨실러 선봬 LG생활건강의 오휘는 강력한 커버력과 밀착력으로 완벽한 피부 표현을 돕는 ‘얼티밋 커버 롱웨어 컨실러’를 출시했다고 26일 밝혔다. 얼티밋 커버 롱웨어 컨실러는 트러블, 점...",0
2020-03-26,"LG생활건강, ‘오휘 얼티밋 커버 롱웨어 컨실러’ 출시","LG생활건강이 강력한 커버력과 밀착력으로 빈틈 없이 완벽한 피부 표현을 돕는 오휘의 ‘얼티밋 커버 롱웨어 컨실러 SPF 35 PA ++’를 출시했다. 오휘가 선보인 ‘얼티밋 커버 롱웨어 컨실러’는 트러블, 점 등 국소...",0
2020-03-26,"키워드는 ‘강력·촘촘’…LG생활건강, 오휘 얼티밋 커버 롱웨어 컨실러 출시",뷰어스 이인애 기­자 inae@viewers.co.kr 오휘가 강력한 커버력과 밀착력 장착한 컨실러를 내놨다.LG생활건강은 26일 강력한 커버력과 밀착력으로 빈틈없이 완벽한 피부 표현을 돕는 오휘의 ‘얼티밋 커버 롱웨어 컨실러 SPF 35...,0
